id,host_response_rate,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,Label,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_time_nan,property_type_Apartment,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,host_tenure,is_new_host,number_of_host_verifications,Amenties Include TV,Amenties Include Air conditioning,Amenties Include Wheelchair accessible,Amenties Include Elevator,Amenties Include Washer,Amenties Include Dryer,Amenties Include Internet,Amenties Include Wifi,Amenties Include Gym,Amenties Include parking,Amenties Include Pets,Amenties Include Dishes and silverware,Amenties Include Coffee maker,Amenties Include Microwave,Amenties Include Refrigerator,offers_weekly_price,offers_monthly_price,charges_security_deposit,charges_cleaning_fee
5435.0,100.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,145.0,0.0,60.0,1.0,0.0,7.0,30.0,0,0,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3606.0,0,8,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
20311.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,70.0,150.0,25.0,1.0,27.0,5.0,90.0,0,0,0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3569.0,0,5,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
27024.0,100.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,150.0,0.0,45.0,2.0,25.0,1.0,730.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3749.0,0,10,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
62264.0,100.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,65.0,300.0,30.0,1.0,20.0,30.0,240.0,0,0,0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2956.0,0,5,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
70381.0,93.24785309702177,1.0,1.0,0.0,5.0,2.0,3.0,3.0,450.0,227.13888704649463,175.0,1.0,0.0,90.0,120.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2902.0,0,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
185478.0,100.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,129.0,105.0,45.0,1.0,25.0,1.0,30.0,1,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2713.0,0,8,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
187671.0,93.24785309702177,1.0,1.0,1.0,4.0,1.0,1.0,2.0,170.0,227.13888704649463,64.66556532452259,2.0,35.0,3.0,30.0,1,0,1,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2710.0,0,7,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
198629.0,93.24785309702177,1.0,1.0,1.0,4.0,1.0,1.0,3.0,160.0,500.0,100.0,3.0,30.0,120.0,400.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2697.0,0,4,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
226334.0,55.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,157.0,0.0,65.0,1.0,0.0,4.0,1124.0,1,0,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2955.0,0,5,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1
242479.0,93.24785309702177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,227.13888704649463,20.0,1.0,0.0,30.0,1125.0,0,1,1,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2640.0,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
276120.0,100.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,235.0,500.0,100.0,4.0,50.0,2.0,31.0,0,1,0,2.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2697.0,0,5,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
399640.0,100.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,70.0,100.0,60.0,1.0,0.0,5.0,10.0,1,0,0,1.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2475.0,0,6,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
413282.0,50.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,150.0,250.0,60.0,2.0,50.0,7.0,90.0,0,1,1,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2743.0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
442118.0,100.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,200.0,150.0,50.0,4.0,50.0,1.0,7.0,0,1,0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2639.0,0,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1
531460.0,100.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,47.0,0.0,0.0,1.0,17.0,3.0,28.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2481.0,0,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1
566755.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,75.0,100.0,60.0,1.0,25.0,14.0,31.0,0,1,1,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2409.0,0,5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
596391.0,50.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,229.0,300.0,90.0,2.0,0.0,4.0,1125.0,0,0,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2361.0,0,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
657161.0,93.24785309702177,1.0,1.0,0.0,4.0,1.0,2.0,2.0,160.0,200.0,200.0,1.0,50.0,2.0,1125.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2326.0,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
657734.0,93.24785309702177,1.0,1.0,0.0,6.0,2.0,3.0,4.0,250.0,500.0,150.0,1.0,0.0,20.0,60.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2326.0,0,5,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
682032.0,67.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,45.0,125.0,58.0,1.0,0.0,3.0,30.0,0,1,1,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2498.0,0,9,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
763912.0,100.0,11.0,1.0,1.0,4.0,2.0,1.0,2.0,94.0,300.0,89.0,2.0,36.0,3.0,1125.0,0,1,1,0.0,11.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2254.0,0,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
763962.0,100.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,74.0,300.0,79.0,1.0,36.0,3.0,1125.0,0,1,1,0.0,11.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2254.0,0,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
766973.0,93.24785309702177,1.0,1.0,1.0,3.0,1.0,1.0,2.0,69.0,100.0,54.0,1.0,20.0,3.0,61.0,0,1,1,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2249.0,0,4,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
771430.0,100.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,50.0,0.0,10.0,1.0,35.0,4.0,8.0,1,0,0,0.0,4.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2301.0,0,9,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
783911.0,100.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,249.0,0.0,150.0,2.0,50.0,2.0,10.0,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2467.0,0,9,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1
793610.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,210.0,227.13888704649463,75.0,1.0,0.0,5.0,60.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2235.0,0,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
798100.0,80.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,87.0,0.0,30.0,1.0,0.0,4.0,20.0,0,0,0,0.0,2.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2233.0,0,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
1082406.0,100.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,123.0,300.0,55.0,2.0,20.0,7.0,60.0,0,1,1,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2086.0,0,5,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
1089994.0,70.0,3.0,1.0,1.0,2.0,0.5,1.0,1.0,70.0,0.0,10.0,1.0,70.0,2.0,1125.0,0,0,0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2084.0,0,6,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
1221511.0,100.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,120.0,0.0,25.0,3.0,15.0,2.0,30.0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2041.0,0,8,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
1237275.0,93.24785309702177,1.0,1.0,0.0,2.0,1.0,1.0,1.0,220.0,300.0,88.0,2.0,0.0,5.0,365.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2035.0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1
1351690.0,80.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,85.0,0.0,0.0,2.0,45.0,1.0,1125.0,0,0,0,0.0,2.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2004.0,0,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
1433326.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,150.0,0.0,30.0,1.0,0.0,1.0,30.0,0,0,0,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2539.0,0,5,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
1493521.0,100.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,48.0,227.13888704649463,50.0,1.0,25.0,21.0,365.0,0,0,0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2794.0,0,9,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1502018.0,93.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,75.0,300.0,15.0,1.0,5.0,2.0,31.0,0,0,0,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2320.0,0,10,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1516048.0,100.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,50.0,227.13888704649463,10.0,2.0,10.0,4.0,29.0,1,1,0,1.0,4.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2304.0,0,7,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1
1521091.0,100.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,50.0,227.13888704649463,10.0,1.0,10.0,4.0,30.0,1,1,0,1.0,4.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2304.0,0,7,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1
1546380.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,130.0,0.0,75.0,1.0,0.0,2.0,7.0,0,0,0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1962.0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1583985.0,67.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,109.0,2000.0,39.0,2.0,25.0,6.0,8.0,0,0,1,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1989.0,0,4,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
1672433.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,175.0,0.0,50.0,1.0,0.0,7.0,14.0,0,0,0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2141.0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
1712895.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,227.13888704649463,20.0,1.0,10.0,2.0,1125.0,0,1,1,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2238.0,0,8,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
1737891.0,100.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,170.0,200.0,80.0,1.0,0.0,2.0,40.0,1,0,0,2.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1919.0,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1953816.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,150.0,500.0,90.0,1.0,0.0,5.0,15.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2307.0,0,5,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
1984543.0,100.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,146.0,2000.0,150.0,1.0,0.0,40.0,188.0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2883.0,0,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
2067928.0,93.24785309702177,2.0,1.0,1.0,6.0,2.0,3.0,3.0,300.0,500.0,150.0,1.0,0.0,6.0,1125.0,0,0,0,1.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1847.0,0,4,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
2210281.0,93.24785309702177,2.0,1.0,1.0,2.0,1.0,1.0,1.0,95.0,100.0,30.0,1.0,0.0,4.0,30.0,0,0,0,1.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2400.0,0,6,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1
2237495.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,80.0,100.0,25.0,2.0,20.0,2.0,30.0,0,0,0,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1818.0,0,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
2298731.0,100.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,150.0,227.13888704649463,64.66556532452259,2.0,40.0,3.0,365.0,0,0,0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1799.0,0,5,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2328123.0,60.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,70.0,175.0,37.0,1.0,10.0,1.0,1125.0,0,0,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1794.0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2342930.0,100.0,4.0,1.0,0.0,6.0,1.0,2.0,3.0,475.0,1500.0,225.0,4.0,40.0,2.0,365.0,1,0,0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1792.0,0,6,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
2467814.0,93.24785309702177,2.0,1.0,1.0,2.0,1.0,1.0,1.0,105.0,250.0,50.0,1.0,0.0,3.0,90.0,0,0,0,1.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2400.0,0,6,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
2537745.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,138.0,227.13888704649463,45.0,1.0,0.0,2.0,25.0,0,0,0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2244.0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
2543343.0,78.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,69.0,227.13888704649463,35.0,1.0,0.0,30.0,1125.0,1,0,0,1.0,4.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2388.0,0,7,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
2560624.0,93.24785309702177,1.0,0.0,0.0,2.0,1.0,1.0,1.0,95.0,227.13888704649463,70.0,2.0,25.0,5.0,31.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1755.0,0,3,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
2674784.0,93.24785309702177,8.0,1.0,0.0,4.0,1.0,1.0,1.0,130.0,100.0,75.0,2.0,15.0,1.0,30.0,1,0,0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1743.0,0,8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2695042.0,100.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,55.0,0.0,5.0,1.0,25.0,1.0,1125.0,1,0,0,0.0,4.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1735.0,0,4,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
3133157.0,70.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,227.13888704649463,64.66556532452259,1.0,0.0,12.0,1125.0,0,0,0,1.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1975.0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3181834.0,80.0,4.0,1.0,0.0,12.0,2.0,3.0,3.0,1000.0,1500.0,250.0,1.0,150.0,1.0,1125.0,1,0,0,4.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1922.0,0,8,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
3194229.0,100.0,2.0,1.0,1.0,8.0,2.0,2.0,3.0,325.0,700.0,175.0,6.0,20.0,2.0,1125.0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1677.0,0,5,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
3220443.0,100.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,199.0,300.0,80.0,3.0,10.0,2.0,1125.0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1677.0,0,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
3302333.0,50.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,357.0,250.0,150.0,2.0,75.0,3.0,28.0,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2724.0,0,5,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
3377725.0,74.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,110.0,300.0,60.0,2.0,40.0,2.0,180.0,1,0,0,3.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1688.0,0,6,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1
3415958.0,100.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,95.0,200.0,80.0,1.0,20.0,3.0,15.0,1,0,0,1.0,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2496.0,0,7,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1
3424355.0,86.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,64.0,100.0,100.0,1.0,0.0,1.0,1125.0,0,0,0,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2237.0,0,7,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
3455410.0,100.0,1.0,1.0,0.0,7.0,1.0,2.0,3.0,275.0,200.0,75.0,4.0,50.0,4.0,1125.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2128.0,0,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
3531850.0,93.24785309702177,2.0,1.0,0.0,1.0,1.0,1.0,1.0,105.0,250.0,50.0,1.0,0.0,3.0,28.0,0,0,0,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2500.0,0,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
3534379.0,100.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,270.0,227.13888704649463,120.0,2.0,20.0,5.0,1125.0,0,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1657.0,0,5,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
3667915.0,100.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,105.0,200.0,80.0,1.0,20.0,3.0,15.0,1,0,0,1.0,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2496.0,0,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
3687880.0,80.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,110.0,350.0,165.0,3.0,50.0,4.0,1124.0,0,0,0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1630.0,0,7,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
3813292.0,17.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,220.0,227.13888704649463,100.0,1.0,0.0,4.0,1125.0,0,0,0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1956.0,0,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3865784.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,61.0,227.13888704649463,25.0,1.0,0.0,2.0,4.0,1,0,0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1602.0,0,6,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
