,venue.id,venue.name,venue.location.address,venue.location.crossStreet,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,neighborhood,pop_rank,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state
22,49ad6634f964a520b2521fe3,The Raines Law Room,48 W 17th St,btwn 5th & 6th Ave,40.738745,-73.994483,"[{'label': 'display', 'lat': 40.738745, 'lng': -73.994483}, {'label': 'entrance', 'lat': 40.738789, 'lng': -73.994551}]",Flatiron District,23,,,,
23,59e63da08c35dc3e57ab5520,Patent Pending,49 W 27th St,btwn Broadway & 6th Ave,40.74513348988525,-73.99036092957657,"[{'label': 'display', 'lat': 40.74513348988525, 'lng': -73.99036092957657}]",Flatiron District,24,,,,
24,4ad778a8f964a520030b21e3,Rye House,11 W 17th St,btwn 5th & 6th Ave,40.7382653171643,-73.99306913259812,"[{'label': 'display', 'lat': 40.7382653171643, 'lng': -73.99306913259812}, {'label': 'entrance', 'lat': 40.738351, 'lng': -73.993009}]",Flatiron District,25,,,,
25,4eebcf2e8231688f1c73053f,The Churchill,45 E 28th St,btwn Madison & Park Ave S,40.743546399907125,-73.98461217642306,"[{'label': 'display', 'lat': 40.743546399907125, 'lng': -73.98461217642306}]",Flatiron District,26,,,,
26,4ceb041afe90a35de6e0500e,The Peoples Improv Theater,123 E 24th St,btwn Park & Lexington Ave,40.74044086039066,-73.98478411138058,"[{'label': 'display', 'lat': 40.74044086039066, 'lng': -73.98478411138058}]",Flatiron District,27,,,,
27,414e1d80f964a520da1c1fe3,Bar Jamon,125 E 17th St,at Irving Pl.,40.73585373389045,-73.98705258965487,"[{'label': 'display', 'lat': 40.73585373389045, 'lng': -73.98705258965487}]",Flatiron District,28,,,,
28,53a10cef498e173a807996db,The NoMad Bar,10 W 28th St,at Broadway,40.745056,-73.988289,"[{'label': 'display', 'lat': 40.745056, 'lng': -73.988289}]",Flatiron District,29,,,,
29,58d18993d32b44513b4de41a,Pokéworks,21 East 15th Street,Union Sq W,40.73635494,-73.99188683,"[{'label': 'display', 'lat': 40.73635494, 'lng': -73.99188683}]",Flatiron District,30,,,,
30,524eece4bce651af44faadfc,Vin sur Vingt,1140 Broadway,at 26th St,40.744001598620706,-73.98902692280514,"[{'label': 'display', 'lat': 40.744001598620706, 'lng': -73.98902692280514}]",Flatiron District,31,,,,
31,49e9ee83f964a5200f661fe3,Pierre Loti,53 Irving Pl,,40.73606703200715,-73.98729938930695,"[{'label': 'display', 'lat': 40.73606703200715, 'lng': -73.98729938930695}, {'label': 'entrance', 'lat': 40.736066, 'lng': -73.987419}]",Flatiron District,32,,,,
32,3fd66200f964a52035eb1ee3,Park Bar,15 E 15th St.,btwn 5th Ave. & Union Square West,40.73623713122902,-73.9919715286388,"[{'label': 'display', 'lat': 40.73623713122902, 'lng': -73.9919715286388}]",Flatiron District,33,,,,
33,5a5fd28cacb00b243f51cb0a,The George Washington Bar,23 Lexington Ave,,40.74006606868948,-73.98444735352216,"[{'label': 'display', 'lat': 40.74006606868948, 'lng': -73.98444735352216}]",Flatiron District,34,,,,
34,5e1277bb6fab510007e4653f,Chapel Bar / V Bar,281 Park Ave S,22nd St,40.738979,-73.986833,"[{'label': 'display', 'lat': 40.738979, 'lng': -73.986833}]",Flatiron District,35,,,,
35,3fd66200f964a520bce91ee3,i Trulli,124 E 27th St,btw Lex & Park,40.74207,-73.98361,"[{'label': 'display', 'lat': 40.74207, 'lng': -73.98361}, {'label': 'entrance', 'lat': 40.742217, 'lng': -73.983595}]",Flatiron District,36,,,,
36,4aed0d90f964a520f2cc21e3,The Flatiron Room,37 W 26th St,btwn Broadway & 6th Ave,40.74449173183035,-73.99054451145527,"[{'label': 'display', 'lat': 40.74449173183035, 'lng': -73.99054451145527}]",Flatiron District,37,,,,
37,4da9e6adfc607fc998b7d3d6,Birreria,200 5th Ave,at W 23rd St,40.74203685812548,-73.9899698336125,"[{'label': 'display', 'lat': 40.74203685812548, 'lng': -73.9899698336125}]",Flatiron District,38,,,,
38,5b52900f6a5950002c7031b8,Evelyn Hotel Lobby,,,40.743975,-73.987023,"[{'label': 'display', 'lat': 40.743975, 'lng': -73.987023}]",Flatiron District,39,,,,
39,4e1a41d3183880768f53f08c,The Cellar at Beecher's,900 Broadway,at E 20th St,40.739067607975926,-73.98967837022127,"[{'label': 'display', 'lat': 40.739067607975926, 'lng': -73.98967837022127}]",Flatiron District,40,,,,
40,4b0d9808f964a520d64b23e3,"Landmark Wine, Spirits & Sake",167 W 23rd St,Between 6th & 7th Avenues,40.744049558790714,-73.9952813773287,"[{'label': 'display', 'lat': 40.744049558790714, 'lng': -73.9952813773287}]",Flatiron District,41,,,,
41,58dae5db2b04f862ef720a56,The Bar @ The EDITION,5 Madison Ave,,40.74147282761533,-73.98754751247375,"[{'label': 'display', 'lat': 40.74147282761533, 'lng': -73.98754751247375}, {'label': 'entrance', 'lat': 40.741296, 'lng': -73.987512}]",Flatiron District,42,,,,
42,5bc12a146bdee6002cc67c7f,Undercote,16 W 22nd St,,40.741299805108724,-73.99125611827084,"[{'label': 'display', 'lat': 40.741299805108724, 'lng': -73.99125611827084}]",Flatiron District,43,,,,
43,46756255f964a520da471fe3,Gramercy Terrace,2 Lexington Ave,at Gramercy Park N,40.73857176504926,-73.98566285973246,"[{'label': 'display', 'lat': 40.73857176504926, 'lng': -73.98566285973246}]",Flatiron District,44,,,,
44,4f860f7de4b0f18937861f61,The Library at The NoMad,1170 Broadway (at 28th St),at 28th St,40.74512452960742,-73.98833043276406,"[{'label': 'display', 'lat': 40.74512452960742, 'lng': -73.98833043276406}]",Flatiron District,45,,,,
45,54124869498e7c48acfabd0c,NoMad Elephant Bar,10 W 28th St,,40.74506223626442,-73.98853322916975,"[{'label': 'display', 'lat': 40.74506223626442, 'lng': -73.98853322916975}, {'label': 'entrance', 'lat': 40.744964, 'lng': -73.988179}]",Flatiron District,46,,,,
46,5116e8d8e4b0eb6a9acb0aba,Amee & Raj's Engagement Party,,,40.744430534995644,-73.99483955812065,"[{'label': 'display', 'lat': 40.744430534995644, 'lng': -73.99483955812065}]",Flatiron District,47,,,,
47,4e16311d6284b506cfd79bb1,Karaoke Champ,55 W 21st St,6th Ave.,40.74264997321553,-73.99330729453456,"[{'label': 'display', 'lat': 40.74264997321553, 'lng': -73.99330729453456}]",Flatiron District,48,,,,
48,4cdf647b7e2e236ae698851b,9D Lounge,140 W 22nd St,7th Avenue,40.74258244196204,-73.99537681759405,"[{'label': 'display', 'lat': 40.74258244196204, 'lng': -73.99537681759405}]",Flatiron District,49,,,,
49,4e923ba68b81592e6237b836,Luca Lounge,Avenue B and 13th st,,40.73592195487443,-73.99362293035705,"[{'label': 'display', 'lat': 40.73592195487443, 'lng': -73.99362293035705}]",Flatiron District,50,,,,
0,563580bd498e59191f37606e,Parkside,705 Flatbush Ave,Parkside And Winthrop,40.655918124876294,-73.95992828481089,"[{'label': 'display', 'lat': 40.655918124876294, 'lng': -73.95992828481089}, {'label': 'entrance', 'lat': 40.655941, 'lng': -73.959777}]",Prospect-Lefferts Gardens,1,,,,
1,58028f8cd67c0471adf82c7e,Salem's Hour,1110 Nostrand Ave,Maple Street,40.66064409489931,-73.95064813148792,"[{'label': 'display', 'lat': 40.66064409489931, 'lng': -73.95064813148792}, {'label': 'entrance', 'lat': 40.660625, 'lng': -73.950805}]",Prospect-Lefferts Gardens,2,,,,
2,5e0e8919c8192c00085f1c86,Hasenstüble,1184 Nostrand Ave,,40.658732,-73.950478,"[{'label': 'display', 'lat': 40.658732, 'lng': -73.950478}]",Prospect-Lefferts Gardens,3,,,,
3,53f74a0c498ecc0a79919089,Erv's On Beekman,2122 Beekman Pl,at Flatbush Ave,40.660003392345345,-73.96093490360836,"[{'label': 'display', 'lat': 40.660003392345345, 'lng': -73.96093490360836}, {'label': 'entrance', 'lat': 40.65993, 'lng': -73.960869}]",Prospect-Lefferts Gardens,4,,,,
4,564fc417498e58f2bfed7138,ZuriLee Pizza Bar,755 Flatbush Ave,Clarkson Avenue & Lenox Road,40.6545125,-73.95932049999999,"[{'label': 'display', 'lat': 40.6545125, 'lng': -73.95932049999999}, {'label': 'entrance', 'lat': 40.654503, 'lng': -73.959478}]",Prospect-Lefferts Gardens,5,,,,
5,5d1fb2af79ad5e0023851950,Edie Jo’s,630 Flatbush Ave,,40.657942,-73.960655,"[{'label': 'display', 'lat': 40.657942, 'lng': -73.960655}]",Prospect-Lefferts Gardens,6,,,,
6,5b9fc12d471d6e002c6ea8d1,DaleView Biscuits & Beer,1170 Nostrand Ave,,40.658921,-73.950757,"[{'label': 'display', 'lat': 40.658921, 'lng': -73.950757}]",Prospect-Lefferts Gardens,7,,,,
7,54249c15498ec9a9cdb22b9e,Midwood Flats,577 Flatbush Ave,Midwood,40.659547759776515,-73.96048738230687,"[{'label': 'display', 'lat': 40.659547759776515, 'lng': -73.96048738230687}, {'label': 'entrance', 'lat': 40.65963, 'lng': -73.960415}]",Prospect-Lefferts Gardens,8,,,,
8,5a0f90888264443d4b674cdf,Caribbean Social,847 Flatbush Ave,Linden Blvd.,40.65164976900967,-73.9588981879473,"[{'label': 'display', 'lat': 40.65164976900967, 'lng': -73.9588981879473}]",Prospect-Lefferts Gardens,9,,,,
9,5f10d90259d1cc1a72893b39,The Rogers Garden,708 Rogers Ave,,40.65412,-73.95315,"[{'label': 'display', 'lat': 40.65412, 'lng': -73.95315}]",Prospect-Lefferts Gardens,10,,,,
10,5ceb1c5806fb60002c1d7a62,Grüit,,,40.66357,-73.9537,"[{'label': 'display', 'lat': 40.66357, 'lng': -73.9537}]",Prospect-Lefferts Gardens,11,,,,
11,5c2865727c891c002dcf29af,Bar Bayeux,1066 Nostrand Ave,Lefferts Ave,40.662009999999995,-73.951006,"[{'label': 'display', 'lat': 40.662009999999995, 'lng': -73.951006}]",Prospect-Lefferts Gardens,12,,,,
12,59bc960a603d2a17e3d17e8c,Flatbush Zombie House,734 Flatbush Ave,Flatbush & Parkside,40.65504475274442,-73.95984203277688,"[{'label': 'display', 'lat': 40.65504475274442, 'lng': -73.95984203277688}, {'label': 'entrance', 'lat': 40.655068, 'lng': -73.959885}]",Prospect-Lefferts Gardens,13,,,,
13,4be56a102457a593cf6aab15,Afrika House,2265 Bedford Ave,,40.64846,-73.95542900000001,"[{'label': 'display', 'lat': 40.64846, 'lng': -73.95542900000001}, {'label': 'entrance', 'lat': 40.648454, 'lng': -73.955608}]",Prospect-Lefferts Gardens,14,,,,
14,5485a528498ecdf0dbb29790,Branch Ofc.,225 Rogers Ave,at Union St,40.66869858193459,-73.95333443091866,"[{'label': 'display', 'lat': 40.66869858193459, 'lng': -73.95333443091866}, {'label': 'entrance', 'lat': 40.668688, 'lng': -73.953263}]",Prospect-Lefferts Gardens,15,,,,
15,56aab994498e0fa653a5d570,The Westbury Inn,673 Flatbush Ave,,40.65679226769796,-73.96015905249868,"[{'label': 'display', 'lat': 40.65679226769796, 'lng': -73.96015905249868}]",Prospect-Lefferts Gardens,16,,,,
16,55c57cc7498e1717d5a5ba7c,The Nest,534 Flatbush Ave,,40.66099548339844,-73.96133422851562,"[{'label': 'display', 'lat': 40.66099548339844, 'lng': -73.96133422851562}]",Prospect-Lefferts Gardens,17,,,,
17,4e86893a0aaf882b70447459,Frankie's Lounge,2106 Tilden Ave,btwn Rogers & Veronica,40.64788966372356,-73.95262241363525,"[{'label': 'display', 'lat': 40.64788966372356, 'lng': -73.95262241363525}]",Prospect-Lefferts Gardens,18,,,,
18,4ca8ef76a643b71386dfe8a6,99 Bottles Brewery,Woodruff Ave,Ocean Ave,40.653664486233545,-73.96281442929853,"[{'label': 'display', 'lat': 40.653664486233545, 'lng': -73.96281442929853}]",Prospect-Lefferts Gardens,19,,,,
19,4e30b8e56284d7ea10e0c405,Santana Premium Cigar,1096 Nostrand Ave,Maple St.,40.661068465962025,-73.9506708153095,"[{'label': 'display', 'lat': 40.661068465962025, 'lng': -73.9506708153095}, {'label': 'entrance', 'lat': 40.661076, 'lng': -73.950855}]",Prospect-Lefferts Gardens,20,,,,
20,5ca81b4fe1f0aa002cea78a7,Bedford Manor,1177 Nostrand Ave,,40.658598,-73.950148,"[{'label': 'display', 'lat': 40.658598, 'lng': -73.950148}]",Prospect-Lefferts Gardens,21,,,,
21,5e23aa03d589f300085f2f64,& Sons,447 Rogers Ave,Rogers,40.661671,-73.953491,"[{'label': 'display', 'lat': 40.661671, 'lng': -73.953491}]",Prospect-Lefferts Gardens,22,,,,
22,4bf5a3f292d19521f89d591f,Queen Bees Tavern,3023 Church Ave,Nostrand Ave,40.651021,-73.948748,"[{'label': 'display', 'lat': 40.651021, 'lng': -73.948748}, {'label': 'entrance', 'lat': 40.650957, 'lng': -73.948743}]",Prospect-Lefferts Gardens,23,,,,
23,5eda8bcf4df94e0008a16dbb,Anything,455 Rogers Ave,Lincoln Rd.,40.66092,-73.95336,"[{'label': 'display', 'lat': 40.66092, 'lng': -73.95336}]",Prospect-Lefferts Gardens,24,,,,
24,4dd75447fa76ad96d122ccc5,The Buzz Nightclub,103 Empire Blvd,Bedford Ave,40.66355048728836,-73.95863448433171,"[{'label': 'display', 'lat': 40.66355048728836, 'lng': -73.95863448433171}]",Prospect-Lefferts Gardens,25,,,,
25,4d9d31cc8efaa1439f7360b7,Cafe Exhale,591 Flatbush Ave,,40.659111,-73.960613,"[{'label': 'display', 'lat': 40.659111, 'lng': -73.960613}]",Prospect-Lefferts Gardens,26,,,,
26,4cae7848f2dbef3be5dc77e5,Sanctuaire Beauty Bar,3410 Church Ave,,40.650773,-73.945402,"[{'label': 'display', 'lat': 40.650773, 'lng': -73.945402}, {'label': 'entrance', 'lat': 40.650921, 'lng': -73.945317}]",Prospect-Lefferts Gardens,27,,,,
27,5078db45e4b05ac93cb2f1fb,Dark Mystique,,,40.650001525878906,-73.94999694824219,"[{'label': 'display', 'lat': 40.650001525878906, 'lng': -73.94999694824219}]",Prospect-Lefferts Gardens,28,,,,
28,5078dc36e4b07204c0ac5566,Hookah Therapy,,,40.650001525878906,-73.94999694824219,"[{'label': 'display', 'lat': 40.650001525878906, 'lng': -73.94999694824219}]",Prospect-Lefferts Gardens,29,,,,
29,4d6ae5472bf05481857dc9ed,Temptations,2210 Church Ave,at Flatbush Ave.,40.65040029970836,-73.95809567826737,"[{'label': 'display', 'lat': 40.65040029970836, 'lng': -73.95809567826737}]",Prospect-Lefferts Gardens,30,,,,
30,4bf63974004ed13ad62542a0,Gershwin Vagabond Cafe,Summertime Blvd,Catfish Row,40.64840537214982,-73.94937147160053,"[{'label': 'display', 'lat': 40.64840537214982, 'lng': -73.94937147160053}]",Prospect-Lefferts Gardens,31,,,,
31,4ee46a026c25be963068289c,Albany Manor,585 Albany Ave,Rutland Rd.,40.660322,-73.93944599999999,"[{'label': 'display', 'lat': 40.660322, 'lng': -73.93944599999999}, {'label': 'entrance', 'lat': 40.660313, 'lng': -73.93961}]",Prospect-Lefferts Gardens,32,,,,
32,4e2427633151306f89294b29,Fanno Winebar,broklyn,,40.650641014449874,-73.94696831703186,"[{'label': 'display', 'lat': 40.650641014449874, 'lng': -73.94696831703186}]",Prospect-Lefferts Gardens,33,,,,
0,56e27b4c498e8a43514119af,Bonao Bar & Grill,123 Jamaica Avenue,Vermont St,40.67872653735028,-73.89584869358512,"[{'label': 'display', 'lat': 40.67872653735028, 'lng': -73.89584869358512}]",East New York,1,,,,
1,591d18c9eacf452e1391be51,Oracle Lounge,2937 Atlantic Ave,,40.67795181274414,-73.88583374023438,"[{'label': 'entrance', 'lat': 40.677808, 'lng': -73.885803}, {'label': 'display', 'lat': 40.67795181274414, 'lng': -73.88583374023438}]",East New York,2,,,,
2,4e6fc8002271dfdd06769017,Transit Wheelers Motorcycle Club,14 Williams Ave,New York Avenue,40.676221000000005,-73.901066,"[{'label': 'display', 'lat': 40.676221000000005, 'lng': -73.901066}, {'label': 'entrance', 'lat': 40.67622, 'lng': -73.900916}]",East New York,3,,,,
3,4be6353ecf200f477863143c,Coconut Lounge,2943 Fulton St,,40.679613,-73.886206,"[{'label': 'display', 'lat': 40.679613, 'lng': -73.886206}, {'label': 'entrance', 'lat': 40.679528, 'lng': -73.886185}]",East New York,4,,,,
4,4f37594ce4b039c3c26dc9c1,Atlantic Avenue & Georgia Avenue,,,40.67572662551328,-73.89757120462437,"[{'label': 'display', 'lat': 40.67572662551328, 'lng': -73.89757120462437}]",East New York,5,,,,
5,50cd794fe4b0cbbcd746f4e7,Bipolar lounge,2588 Atlantic Ave,,40.67537,-73.898899,"[{'label': 'display', 'lat': 40.67537, 'lng': -73.898899}, {'label': 'entrance', 'lat': 40.675469, 'lng': -73.898925}]",East New York,6,,,,
6,529abe2611d2552316c07980,Club House Sports Bar & Lounge,17 Williams Ave,Atlantic Ave,40.676114,-73.900479,"[{'label': 'display', 'lat': 40.676114, 'lng': -73.900479}, {'label': 'entrance', 'lat': 40.676089, 'lng': -73.900656}]",East New York,7,,,,
7,4e3c89a6a809ba757bfe4fea,VFW Post 260,705 Shad Creek Rd,Cross Bay Blvd,40.66669256535446,-73.86810083742826,"[{'label': 'display', 'lat': 40.66669256535446, 'lng': -73.86810083742826}]",East New York,8,,,,
8,4e6c4d56b61c739ba87f84e8,Club Horizon,,,40.67556,-73.889974,"[{'label': 'display', 'lat': 40.67556, 'lng': -73.889974}]",East New York,9,,,,
9,4f77dab6e4b03b459dd609d5,Mad World,12 Hinsdale St,,40.675098,-73.901802,"[{'label': 'display', 'lat': 40.675098, 'lng': -73.901802}, {'label': 'entrance', 'lat': 40.675156, 'lng': -73.90163}]",East New York,10,,,,
10,4f370deae4b0beedd1a50b1e,The Drawn Together House,,,40.672407,-73.890165,"[{'label': 'display', 'lat': 40.672407, 'lng': -73.890165}]",East New York,11,,,,
11,4e399f2614959f8577ab35d4,Moneys Room,,,40.676804,-73.873009,"[{'label': 'display', 'lat': 40.676804, 'lng': -73.873009}]",East New York,12,,,,
12,4f4c4ce7e4b00b42c3070b9b,The ЯR™ WhiteHouse,ЯR™ WhiteHouse,,40.66761747168466,-73.8824737017299,"[{'label': 'display', 'lat': 40.66761747168466, 'lng': -73.8824737017299}]",East New York,13,,,,
13,4f32229d19836c91c7b9914f,New Liberty Beer and Soda,597 Liberty Ave,,40.675921,-73.887813,"[{'label': 'display', 'lat': 40.675921, 'lng': -73.887813}, {'label': 'entrance', 'lat': 40.675797, 'lng': -73.887783}]",East New York,14,,,,
14,50f4d3c1e4b047fccd7483e5,S&S Lounge Aka Smash House,2587 Atlantic Ave,Georgia Ave,40.675938,-73.899011,"[{'label': 'display', 'lat': 40.675938, 'lng': -73.899011}, {'label': 'entrance', 'lat': 40.675782, 'lng': -73.898969}]",East New York,15,,,,
15,4e2119f1aeb70263952cfa40,Porky's Place,14 Williams Ave,,40.67622375488281,-73.90106201171875,"[{'label': 'display', 'lat': 40.67622375488281, 'lng': -73.90106201171875}]",East New York,16,,,,
16,4f32c3c519836c91c7f80c6c,N Y Junior Tennis League-is 302,350 Linwood St,,40.67713928222656,-73.88362121582031,"[{'label': 'display', 'lat': 40.67713928222656, 'lng': -73.88362121582031}]",East New York,17,,,,
17,50e9074be4b036fe52d1c74b,Tenth Rell Resturant and Lounge,,33rd & 10 avenue,40.680219686718075,-73.90231951468603,"[{'label': 'display', 'lat': 40.680219686718075, 'lng': -73.90231951468603}]",East New York,18,,,,
18,4f00096f77c885c335ed9d31,Faro Lounge,2501 Fulton St,,40.676865493743605,-73.90093415855274,"[{'label': 'display', 'lat': 40.676865493743605, 'lng': -73.90093415855274}, {'label': 'entrance', 'lat': 40.677366, 'lng': -73.901335}]",East New York,19,,,,
19,4e9a606b29c27d6ad694660a,Down Lounge,,,40.67698619131215,-73.89123803096106,"[{'label': 'display', 'lat': 40.67698619131215, 'lng': -73.89123803096106}]",East New York,20,,,,
0,57acf9af498e6b8d5376c2d4,Westlight,111 N 12th St,at Wythe Ave,40.722294869596624,-73.95677447319031,"[{'label': 'display', 'lat': 40.722294869596624, 'lng': -73.95677447319031}]",Greenpoint,1,,,,
1,5ca0145d66f3cd002c998f7b,Gran Torino,131 Berry St,N 7th St,40.71844487163728,-73.95893464828315,"[{'label': 'display', 'lat': 40.71844487163728, 'lng': -73.95893464828315}]",Greenpoint,2,,,,
2,5201bb54501928a80a7a4390,Reclamation,817 Metropolitan Ave,,40.7148752,-73.9416078,"[{'label': 'display', 'lat': 40.7148752, 'lng': -73.9416078}]",Greenpoint,3,,,,
3,5a455ff1b8fd9d266f246125,Grimm Artisanal Ales,990 Metropolitan Ave,btwn Catherine St & Morgan Ave,40.71449430936535,-73.93642240138722,"[{'label': 'display', 'lat': 40.71449430936535, 'lng': -73.93642240138722}]",Greenpoint,4,,,,
4,4fecd976e4b02235f361e034,The Kent Ale House,51 Kent Ave,at N 11th St,40.722432123131895,-73.95923505320962,"[{'label': 'display', 'lat': 40.722432123131895, 'lng': -73.95923505320962}]",Greenpoint,5,,,,
5,5db3c026076bd80008e8e084,Dolly’s Swing & Dive,101 Kent Ave,,40.72052834816658,-73.9609882235527,"[{'label': 'display', 'lat': 40.72052834816658, 'lng': -73.9609882235527}]",Greenpoint,6,,,,
6,5b9c6b48cabcff002c5ce958,Summerly,"97 Wythe Ave, Brooklyn",,40.72082450442225,-73.95875583928682,"[{'label': 'display', 'lat': 40.72082450442225, 'lng': -73.95875583928682}]",Greenpoint,7,,,,
7,4b1883b5f964a520b6d323e3,Keg & Lantern Brewing Company,97 Nassau Ave,btwn Manhattan & Leonard,40.72392428315277,-73.95039223578604,"[{'label': 'display', 'lat': 40.72392428315277, 'lng': -73.95039223578604}]",Greenpoint,8,,,,
8,5e4c841b1485b40007d77e6e,Rule Of Thirds,171 Banker St,Norman St,40.724699,-73.955177,"[{'label': 'display', 'lat': 40.724699, 'lng': -73.955177}]",Greenpoint,9,,,,
9,53f542ca498e07b7673052fe,Rocka Rolla,486 Metropolitan Ave,,40.7140345616136,-73.95293039580086,"[{'label': 'display', 'lat': 40.7140345616136, 'lng': -73.95293039580086}]",Greenpoint,10,,,,
10,511aac3c011c9870a17a8f5d,Sweet Chick,164 Bedford Ave,at N 8th St,40.71832881821564,-73.95722947253503,"[{'label': 'display', 'lat': 40.71832881821564, 'lng': -73.95722947253503}]",Greenpoint,11,,,,
11,4bd254bd77b29c743da18e82,The Commodore,366 Metropolitan Ave,at Havemeyer St,40.71408593052304,-73.95581668684504,"[{'label': 'display', 'lat': 40.71408593052304, 'lng': -73.95581668684504}]",Greenpoint,12,,,,
12,510edd2ce4b0bb3c6aacb533,Roebling Sporting Club,225 N 8th St,Roebling,40.71698,-73.95466,"[{'label': 'display', 'lat': 40.71698, 'lng': -73.95466}]",Greenpoint,13,,,,
13,51257c6ae4b086137682f82c,Skinny Dennis,152 Metropolitan Ave,at Berry St,40.715977818610234,-73.96198469912109,"[{'label': 'display', 'lat': 40.715977818610234, 'lng': -73.96198469912109}]",Greenpoint,14,,,,
14,4262f880f964a52025211fe3,Teddy's Bar & Grill,96 Berry St,at N. 8th,40.71920479788144,-73.95843052939567,"[{'label': 'display', 'lat': 40.71920479788144, 'lng': -73.95843052939567}, {'label': 'entrance', 'lat': 40.719323, 'lng': -73.958401}]",Greenpoint,15,,,,
15,5106b507067d28e49859ec95,Achilles Heel,180 West St,at Green St,40.7332432512603,-73.95964338962443,"[{'label': 'display', 'lat': 40.7332432512603, 'lng': -73.95964338962443}, {'label': 'entrance', 'lat': 40.733169, 'lng': -73.959708}]",Greenpoint,16,,,,
16,47ba56ddf964a520c94d1fe3,Hotel Delmano,128 N 9th St.,at Berry St,40.71977374527582,-73.95786932270192,"[{'label': 'display', 'lat': 40.71977374527582, 'lng': -73.95786932270192}]",Greenpoint,17,,,,
17,4da60c5d432dd03d359b8729,Spritzenhaus 33,33 Nassau Ave,at Guernsey St,40.72318141448065,-73.95245771014233,"[{'label': 'display', 'lat': 40.72318141448065, 'lng': -73.95245771014233}]",Greenpoint,18,,,,
18,5196e899498eda39050c109c,Glasserie,95 Commercial St,btwn Manhattan Ave & Box St,40.73758668652805,-73.95613709396072,"[{'label': 'display', 'lat': 40.73758668652805, 'lng': -73.95613709396072}]",Greenpoint,19,,,,
19,3fd66200f964a520c5f01ee3,Union Pool,484 Union Ave,at Meeker Ave,40.71509597972957,-73.95169482688297,"[{'label': 'display', 'lat': 40.71509597972957, 'lng': -73.95169482688297}]",Greenpoint,20,,,,
20,4b80663df964a520c66e30e3,Bantry Bay Publick House,3301 Greenpoint Ave,,40.73566934760189,-73.93478031695868,"[{'label': 'display', 'lat': 40.73566934760189, 'lng': -73.93478031695868}]",Greenpoint,21,,,,
21,4554c3b0f964a520113d1fe3,Juliette,135 N 5th St,at Bedford Ave.,40.71690816554318,-73.95909652424537,"[{'label': 'display', 'lat': 40.71690816554318, 'lng': -73.95909652424537}, {'label': 'entrance', 'lat': 40.716991, 'lng': -73.959163}]",Greenpoint,22,,,,
22,51e73915498e24e7a8081af0,Zona Rosa,571 Lorimer St,at Metropolitan,40.71403633417692,-73.94964783764699,"[{'label': 'display', 'lat': 40.71403633417692, 'lng': -73.94964783764699}]",Greenpoint,23,,,,
23,5d1e7ebfd29cbb0023e08cc7,Greenpoint Beer and Ale Co.,1150 Manhattan Ave,,40.737669,-73.955158,"[{'label': 'display', 'lat': 40.737669, 'lng': -73.955158}]",Greenpoint,24,,,,
24,4ee40e906d868c055061c7b5,One Stop Beer Shop,134 Kingsland Ave,at Beadel St,40.72099004466445,-73.94082949143942,"[{'label': 'display', 'lat': 40.72099004466445, 'lng': -73.94082949143942}]",Greenpoint,25,,,,
25,5016b8cde4b0bc7cf676d4b2,Fabbrica Restaurant & Bar,44 N 6th St,at Kent Ave,40.71971820129157,-73.96246624225627,"[{'label': 'display', 'lat': 40.71971820129157, 'lng': -73.96246624225627}]",Greenpoint,26,,,,
26,474d3e5df964a520a24c1fe3,Radegast Hall & Biergarten,113 N 3rd St,at Berry St,40.71657114852416,-73.96142999712337,"[{'label': 'display', 'lat': 40.71657114852416, 'lng': -73.96142999712337}, {'label': 'entrance', 'lat': 40.716552, 'lng': -73.961553}]",Greenpoint,27,,,,
27,3fd66200f964a520f3e81ee3,George & Jack's Tap Room,103 Berry St,at N 8th St,40.719087944078204,-73.95845715565429,"[{'label': 'display', 'lat': 40.719087944078204, 'lng': -73.95845715565429}, {'label': 'entrance', 'lat': 40.719044, 'lng': -73.958425}]",Greenpoint,28,,,,
28,5285412911d2a3e51484ff56,The Brew Inn,924 Manhattan Ave,at Kent St,40.731031,-73.954191,"[{'label': 'display', 'lat': 40.731031, 'lng': -73.954191}, {'label': 'entrance', 'lat': 40.731023, 'lng': -73.95426}]",Greenpoint,29,,,,
29,5880088e01f43350de97a7c2,Fourfivesix,199 Richardson,,40.71915115824575,-73.94329090343953,"[{'label': 'display', 'lat': 40.71915115824575, 'lng': -73.94329090343953}]",Greenpoint,30,,,,
30,5c01d4f3da5ede0039f90aca,The Greenpoint Palace,206 Nassau Ave,,40.725493250406835,-73.94452301615198,"[{'label': 'display', 'lat': 40.725493250406835, 'lng': -73.94452301615198}]",Greenpoint,31,,,,
31,53929d56498e65d34f18cb7c,Sugarburg,519 Metropolitan Ave,btwn Union Ave & Lorimer St,40.714164,-73.951461,"[{'label': 'entrance', 'lat': 40.714168, 'lng': -73.951409}, {'label': 'display', 'lat': 40.714164, 'lng': -73.951461}]",Greenpoint,32,,,,
32,5b5146b88d0a530039fdb3fc,Williamsburg Hotel Rooftop,96 Wythe,,40.72179408551991,-73.95908848556842,"[{'label': 'display', 'lat': 40.72179408551991, 'lng': -73.95908848556842}]",Greenpoint,33,,,,
