,venue.id,venue.name,venue.location.address,venue.location.crossStreet,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,neighborhood,pop_rank,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state
27,5285412b11d2e21d2d0c2b87,Pergola,36 W 28th St,btwn Broadway & 6th Ave,40.74564505108862,-73.98946825981527,"[{'label': 'display', 'lat': 40.74564505108862, 'lng': -73.98946825981527}, {'label': 'entrance', 'lat': 40.745506, 'lng': -73.989513}]",Kips Bay,28,,,,
28,4fe4c53fe4b065cd6ec6b9e9,Tous Les Jours,31 W 32nd St,btwn Broadway & 5th Ave,40.747923074645605,-73.9871543940469,"[{'label': 'display', 'lat': 40.747923074645605, 'lng': -73.9871543940469}]",Kips Bay,29,,,,
29,5c2b92ce5bc27d00250b1096,Pick A Bagel,210 23rd St,Third Ave,40.738653,-73.982366,"[{'label': 'display', 'lat': 40.738653, 'lng': -73.982366}]",Kips Bay,30,,,,
30,5536759a498e56e343077057,Dig Inn,16 E 23rd St,Madison Ave,40.740698,-73.988315,"[{'label': 'display', 'lat': 40.740698, 'lng': -73.988315}]",Kips Bay,31,,,,
31,5b1ebf8a012358002c803a76,Gopchang Story,312 5th Ave Fl 2,32nd Street,40.74719625836001,-73.98566625181945,"[{'label': 'display', 'lat': 40.74719625836001, 'lng': -73.98566625181945}, {'label': 'entrance', 'lat': 40.746982, 'lng': -73.985829}]",Kips Bay,32,,,,
32,3fd66200f964a5204de71ee3,El Rio Grande,160 E 38th St,btwn Lexington & 3rd Ave,40.7483183175233,-73.97645583548294,"[{'label': 'display', 'lat': 40.7483183175233, 'lng': -73.97645583548294}]",Kips Bay,33,,,,
33,58a6414c4988da0f65ff9b2b,The Gem Saloon,375 3rd Ave,27th Street,40.741335167485836,-73.98120752883787,"[{'label': 'display', 'lat': 40.741335167485836, 'lng': -73.98120752883787}, {'label': 'entrance', 'lat': 40.741378, 'lng': -73.981081}]",Kips Bay,34,,,,
34,4a8212abf964a5207af81fe3,Murray Hill Market,243 Lexington Ave,at E 34th St,40.74639457940594,-73.97966102783904,"[{'label': 'display', 'lat': 40.74639457940594, 'lng': -73.97966102783904}]",Kips Bay,35,,,,
35,5827a52451856d5035935a62,Fields Good Chicken,148 Madison Ave,at E 32nd St,40.746441,-73.984247,"[{'label': 'display', 'lat': 40.746441, 'lng': -73.984247}, {'label': 'entrance', 'lat': 40.746407, 'lng': -73.984122}]",Kips Bay,36,,,,
36,56620947498e16a3d4409420,Pret A Manger,400 Park Ave S,,40.74325780467203,-73.98436903953552,"[{'label': 'display', 'lat': 40.74325780467203, 'lng': -73.98436903953552}]",Kips Bay,37,,,,
37,4bec3943a9900f477abe1840,BonChon Chicken,325 5th Ave,btwn 32nd & 33rd St,40.747578874127925,-73.98515536301889,"[{'label': 'display', 'lat': 40.747578874127925, 'lng': -73.98515536301889}]",Kips Bay,38,,,,
38,4a01d7b8f964a52001711fe3,Hillstone,378 Park Ave S,at E 27th St,40.74270389424719,-73.98474547695578,"[{'label': 'display', 'lat': 40.74270389424719, 'lng': -73.98474547695578}, {'label': 'entrance', 'lat': 40.742588, 'lng': -73.984846}]",Kips Bay,39,,,,
39,4a88a3a1f964a520420720e3,Ravagh Persian Grill,11 E 30th St,btwn 5th & Madison Ave.,40.745610426063124,-73.9856033434057,"[{'label': 'display', 'lat': 40.745610426063124, 'lng': -73.9856033434057}]",Kips Bay,40,,,,
40,5cf569f98a6f17002cdf6f59,Lamalo,11 E 31st St,at 5th Ave,40.74632,-73.984878,"[{'label': 'display', 'lat': 40.74632, 'lng': -73.984878}]",Kips Bay,41,,,,
41,5b98068898fbfc002c2bf902,Etc.,341-347 5th Ave,33rd and 34th Streets,40.74799555079595,-73.98505861076816,"[{'label': 'display', 'lat': 40.74799555079595, 'lng': -73.98505861076816}]",Kips Bay,42,,,,
42,502be880e0e2eb169244b6a0,Gaonnuri,1250 Broadway Ph 39 Fl,at W 32nd St,40.748089,-73.988073,"[{'label': 'display', 'lat': 40.748089, 'lng': -73.988073}, {'label': 'entrance', 'lat': 40.747751, 'lng': -73.988097}]",Kips Bay,43,,,,
43,55e63b89498e3ed62f75cff3,L'Amico,849 6th Ave,at W 30th St,40.74709570524947,-73.98980498026418,"[{'label': 'display', 'lat': 40.74709570524947, 'lng': -73.98980498026418}]",Kips Bay,44,,,,
44,59750e40e075506cb41f26c4,Cha Cha Matcha,1158 Broadway,at W 27th St,40.744586819876545,-73.98869276046753,"[{'label': 'display', 'lat': 40.744586819876545, 'lng': -73.98869276046753}]",Kips Bay,45,,,,
45,4b02f734f964a520814b22e3,Franchia,12 Park Ave,at E 34th St.,40.74754904507587,-73.981123802193,"[{'label': 'display', 'lat': 40.74754904507587, 'lng': -73.981123802193}, {'label': 'entrance', 'lat': 40.747495, 'lng': -73.981328}]",Kips Bay,46,,,,
46,4fcf82f54fc6ada5874da997,Chote Nawab,115 Lexington Ave,,40.74258451651163,-73.98239607093032,"[{'label': 'display', 'lat': 40.74258451651163, 'lng': -73.98239607093032}]",Kips Bay,47,,,,
47,3fd66200f964a520aee91ee3,Gramercy Tavern,42 E 20th St,btwn Broadway & Park Ave,40.73859964402532,-73.98831951156392,"[{'label': 'display', 'lat': 40.73859964402532, 'lng': -73.98831951156392}]",Kips Bay,48,,,,
48,58b8ed467220e661ddf34104,KazuNori: The Original Hand Roll Bar,15 W 28th St,,40.745156795853866,-73.98821168140111,"[{'label': 'display', 'lat': 40.745156795853866, 'lng': -73.98821168140111}]",Kips Bay,49,,,,
49,5cc3adaa838e59002cb4629d,Rezdôra,27 E 20th St,Broadway & Park Avenue South,40.738941,-73.988862,"[{'label': 'display', 'lat': 40.738941, 'lng': -73.988862}]",Kips Bay,50,,,,
0,4b9ff2a3f964a520c74c37e3,Subway,"281 St. Nicholas Ave., Store #3",at 124th St,40.8103797,-73.9531444,"[{'label': 'display', 'lat': 40.8103797, 'lng': -73.9531444}]",Morningside Heights,1,,,,
1,41b24f80f964a520661e1fe3,Dinosaur Bar-B-Que,700 W 125th St,at 12th Ave,40.818146873796856,-73.9606735523417,"[{'label': 'display', 'lat': 40.818146873796856, 'lng': -73.9606735523417}, {'label': 'entrance', 'lat': 40.818124, 'lng': -73.960725}]",Morningside Heights,2,,,,
2,554e509e498e6819b49ce3b0,Ellington in the Park,Riverside Park,106th street,40.80268551841561,-73.97187893159891,"[{'label': 'display', 'lat': 40.80268551841561, 'lng': -73.97187893159891}]",Morningside Heights,3,,,,
3,4a06f7fdf964a5200f731fe3,Absolute Bagels,2788 Broadway,at W 108th St,40.802494,-73.96745,"[{'label': 'display', 'lat': 40.802494, 'lng': -73.96745}, {'label': 'entrance', 'lat': 40.802567, 'lng': -73.967442}]",Morningside Heights,4,,,,
4,4b55274bf964a52006dd27e3,Mofongo del Valle,3340 Broadway,W 135th St,40.820317200012795,-73.95497729240167,"[{'label': 'display', 'lat': 40.820317200012795, 'lng': -73.95497729240167}, {'label': 'entrance', 'lat': 40.82017, 'lng': -73.954713}]",Morningside Heights,5,,,,
5,4af6326bf964a520240222e3,Dunkin',1342 Amsterdam Ave,at 125th St,40.813740918024166,-73.95627625098757,"[{'label': 'display', 'lat': 40.813740918024166, 'lng': -73.95627625098757}, {'label': 'entrance', 'lat': 40.813707, 'lng': -73.956235}]",Morningside Heights,6,,,,
6,49e7dfc6f964a52024651fe3,Bus Stop Restaurant,3341 Broadway,at W 135th St,40.82021118070754,-73.95538446717724,"[{'label': 'display', 'lat': 40.82021118070754, 'lng': -73.95538446717724}, {'label': 'entrance', 'lat': 40.820373, 'lng': -73.955192}]",Morningside Heights,7,,,,
7,55c6073a498e157e0657077e,Bo's Bagels,235 W 116th St,Between St. Nicholas and Frederick Douglass blvd,40.804029733133895,-73.95434982287227,"[{'label': 'display', 'lat': 40.804029733133895, 'lng': -73.95434982287227}, {'label': 'entrance', 'lat': 40.804077, 'lng': -73.954181}]",Morningside Heights,8,,,,
8,4b92dc43f964a5204c2234e3,El Puerto Seafood and Fish Market,511 W 125th St,Amsterdam and Broadway,40.813861024837166,-73.95673661274444,"[{'label': 'display', 'lat': 40.813861024837166, 'lng': -73.95673661274444}, {'label': 'entrance', 'lat': 40.813869, 'lng': -73.956487}]",Morningside Heights,9,,,,
9,4d4f05ec9a2a6ea8dd5a286f,Levain Bakery,2167 Frederick Douglass Blvd,117th St,40.80489688300106,-73.9550975367771,"[{'label': 'display', 'lat': 40.80489688300106, 'lng': -73.9550975367771}, {'label': 'entrance', 'lat': 40.804945, 'lng': -73.9552}]",Morningside Heights,10,,,,
10,5cf4215b3ba767002c61e681,Blvd Bistro,2149 Frederick Douglass Blvd,116th,40.804384000000006,-73.955802,"[{'label': 'display', 'lat': 40.804384000000006, 'lng': -73.955802}]",Morningside Heights,11,,,,
11,5a56c404ad1789206c4c302f,Mama's Too,2750 Broadway,106th Street,40.80078,-73.967626,"[{'label': 'display', 'lat': 40.80078, 'lng': -73.967626}]",Morningside Heights,12,,,,
12,415c9e00f964a520501d1fe3,Tom's Restaurant,2880 Broadway,at W 112th St,40.805436,-73.965334,"[{'label': 'display', 'lat': 40.805436, 'lng': -73.965334}]",Morningside Heights,13,,,,
13,4fbf8018e4b083733d12db5a,Saiguette,935 Columbus Ave,at W 106th St,40.79920874028028,-73.96277971431024,"[{'label': 'display', 'lat': 40.79920874028028, 'lng': -73.96277971431024}]",Morningside Heights,14,,,,
14,56789ca3498e8831cccabcb4,Amity Hall,982 Amsterdam Ave,,40.80217330493905,-73.96449701688022,"[{'label': 'display', 'lat': 40.80217330493905, 'lng': -73.96449701688022}]",Morningside Heights,15,,,,
15,5580791d498e6d9239869832,sweetgreen,2937 Broadway,at W 115th St,40.8072844,-73.9647533,"[{'label': 'display', 'lat': 40.8072844, 'lng': -73.9647533}]",Morningside Heights,16,,,,
16,4d573d8aa747b60cc83b332b,Lido Harlem,2168 Frederick Douglass Blvd,at W 117th St,40.80498682497725,-73.95488535787203,"[{'label': 'display', 'lat': 40.80498682497725, 'lng': -73.95488535787203}, {'label': 'entrance', 'lat': 40.804929, 'lng': -73.954788}]",Morningside Heights,17,,,,
17,4f29cf06e4b022d4180801f3,Jin Ramen,3183 Broadway,at W 125th St,40.815406172563904,-73.95854739270733,"[{'label': 'display', 'lat': 40.815406172563904, 'lng': -73.95854739270733}, {'label': 'entrance', 'lat': 40.81541, 'lng': -73.958812}]",Morningside Heights,18,,,,
18,4a36fbacf964a5201a9e1fe3,Cafe Amrita,301 W 110th St,Central Park West,40.800914687018555,-73.9588359637214,"[{'label': 'display', 'lat': 40.800914687018555, 'lng': -73.9588359637214}]",Morningside Heights,19,,,,
19,4ba64cf3f964a520f74339e3,Dunkin',3369 Broadway,at 137th St,40.821177008059045,-73.95476289882367,"[{'label': 'display', 'lat': 40.821177008059045, 'lng': -73.95476289882367}, {'label': 'entrance', 'lat': 40.821111, 'lng': -73.954647}]",Morningside Heights,20,,,,
20,5cebd46fa2c00b002ccc17da,The Tang,920 Amsterdam Ave,105th St,40.800041,-73.966383,"[{'label': 'display', 'lat': 40.800041, 'lng': -73.966383}]",Morningside Heights,21,,,,
21,4c2b3c7c57a9c9b63a86f567,Mel's Burger Bar,2850 Broadway,btwn W 110th & W 111th St,40.80454679733712,-73.96632597507246,"[{'label': 'display', 'lat': 40.80454679733712, 'lng': -73.96632597507246}, {'label': 'entrance', 'lat': 40.804486, 'lng': -73.966158}]",Morningside Heights,22,,,,
22,5978a3f5f427de7d9ea68121,Shake Shack,2957 Broadway,W 116th Street,40.8079332191406,-73.96401291782416,"[{'label': 'display', 'lat': 40.8079332191406, 'lng': -73.96401291782416}, {'label': 'entrance', 'lat': 40.807913, 'lng': -73.964282}]",Morningside Heights,23,,,,
23,4af45a9af964a52098f121e3,Food Bank of NYC Community Kitchen,252 W 116th St,btw 7th & 8th,40.804206339629054,-73.95494775050913,"[{'label': 'display', 'lat': 40.804206339629054, 'lng': -73.95494775050913}, {'label': 'entrance', 'lat': 40.804066, 'lng': -73.954901}]",Morningside Heights,24,,,,
24,4aee209af964a52059d221e3,Strokos Gourmet Deli,1090 Amsterdam Ave,114th St,40.80546311360636,-73.96206773674335,"[{'label': 'display', 'lat': 40.80546311360636, 'lng': -73.96206773674335}, {'label': 'entrance', 'lat': 40.805323, 'lng': -73.962352}]",Morningside Heights,25,,,,
25,4cca2763c4d06dcbdb066103,Buchetta Brick Oven Pizza,201 103rd Street,between Broadway and Amsterdam Ave,40.79863082188752,-73.96751094579628,"[{'label': 'display', 'lat': 40.79863082188752, 'lng': -73.96751094579628}]",Morningside Heights,26,,,,
26,57a4cbac498ee795c5d0b864,Go! Go! Curry!,567 W 125th St,Broadway,40.81547267978402,-73.95823441394805,"[{'label': 'display', 'lat': 40.81547267978402, 'lng': -73.95823441394805}]",Morningside Heights,27,,,,
27,4b3ac625f964a5203a6e25e3,Patisserie des Ambassades,2200 Frederick Douglass Blvd,btwn W 118th & W 119th St,40.80613851695607,-73.95413752791458,"[{'label': 'display', 'lat': 40.80613851695607, 'lng': -73.95413752791458}, {'label': 'entrance', 'lat': 40.806111, 'lng': -73.953928}]",Morningside Heights,28,,,,
28,49dfbfabf964a52009611fe3,Thai Market,960 Amsterdam Ave,at W 107th St.,40.801270037747216,-73.96514080681696,"[{'label': 'display', 'lat': 40.801270037747216, 'lng': -73.96514080681696}, {'label': 'entrance', 'lat': 40.801314, 'lng': -73.965275}]",Morningside Heights,29,,,,
29,44e86a78f964a5209c371fe3,Cafe du Soleil,2723 Broadway,,40.800010128233424,-73.968094337515,"[{'label': 'display', 'lat': 40.800010128233424, 'lng': -73.968094337515}]",Morningside Heights,30,,,,
30,4b704707f964a520800f2de3,Subway,578 W 125th St,Broadway,40.81527650196197,-73.9582307259405,"[{'label': 'display', 'lat': 40.81527650196197, 'lng': -73.9582307259405}, {'label': 'entrance', 'lat': 40.815232, 'lng': -73.958105}]",Morningside Heights,31,,,,
31,58c845c64886997a10e2cc5e,Clay,553 Manhattan Ave,W 123rd Street,40.809462,-73.953748,"[{'label': 'display', 'lat': 40.809462, 'lng': -73.953748}, {'label': 'entrance', 'lat': 40.80943, 'lng': -73.953747}]",Morningside Heights,32,,,,
32,49c80121f964a520e1571fe3,Community Food & Juice,2893 Broadway,btwn 112th & 113th St,40.805822748265,-73.96548276458269,"[{'label': 'display', 'lat': 40.805822748265, 'lng': -73.96548276458269}, {'label': 'entrance', 'lat': 40.805928, 'lng': -73.96573}]",Morningside Heights,33,,,,
33,57ebb121498efbe717d9e3d3,194 Manhattan Ave Deli Plaza,194 Manhattan Ave,Between Manhattan Ave & Central Park,40.799973,-73.960176,"[{'label': 'display', 'lat': 40.799973, 'lng': -73.960176}, {'label': 'entrance', 'lat': 40.800037, 'lng': -73.960304}]",Morningside Heights,34,,,,
34,54027f1b498ec4c3131523d0,Pie Pie Pizza,Columbus Avenue,,40.798894,-73.963452,"[{'label': 'display', 'lat': 40.798894, 'lng': -73.963452}]",Morningside Heights,35,,,,
35,55f472db498edb7118f82e12,Safari,219 W 116th St,Powell,40.80373484667631,-73.95371248175178,"[{'label': 'display', 'lat': 40.80373484667631, 'lng': -73.95371248175178}, {'label': 'entrance', 'lat': 40.803806, 'lng': -73.953534}]",Morningside Heights,36,,,,
36,5a20132b340a585aa780fdb0,Pret A Manger,2955 Broadway,,40.80772646889338,-73.96413712973177,"[{'label': 'display', 'lat': 40.80772646889338, 'lng': -73.96413712973177}]",Morningside Heights,37,,,,
37,56c51b0dcd101a6260e3c543,La Salle Dumpling Room,3141 Broadway,La Salle Street,40.81405982513547,-73.95970095977188,"[{'label': 'display', 'lat': 40.81405982513547, 'lng': -73.95970095977188}]",Morningside Heights,38,,,,
38,4a64c3fdf964a520a4c61fe3,Melba's American Comfort Food,300 W 114th St,at 8th Ave,40.80295212125067,-73.95640976378495,"[{'label': 'display', 'lat': 40.80295212125067, 'lng': -73.95640976378495}, {'label': 'entrance', 'lat': 40.80317, 'lng': -73.956673}]",Morningside Heights,39,,,,
39,4c98c02d2778224bb3b1a668,Park West Cafe & Deli,477 Central Park W,,40.79930022471749,-73.95911015590113,"[{'label': 'display', 'lat': 40.79930022471749, 'lng': -73.95911015590113}]",Morningside Heights,40,,,,
40,505e7359e4b081c354756ba1,Chocolat Restaurant & Bar,2223 Frederick Douglass Blvd,at W 120th St,40.8069823,-73.9537509,"[{'label': 'display', 'lat': 40.8069823, 'lng': -73.9537509}, {'label': 'entrance', 'lat': 40.806937, 'lng': -73.953733}]",Morningside Heights,41,,,,
41,3fd66200f964a52067e81ee3,Toast 125,3157 Broadway,btwn Tiemann Pl & LaSalle St,40.81486,-73.9594,"[{'label': 'display', 'lat': 40.81486, 'lng': -73.9594}, {'label': 'entrance', 'lat': 40.814754, 'lng': -73.95929}]",Morningside Heights,42,,,,
42,42659b80f964a52033211fe3,Silver Moon Bakery,2740 Broadway,at W 105th St,40.80047662802329,-73.96799885744083,"[{'label': 'display', 'lat': 40.80047662802329, 'lng': -73.96799885744083}, {'label': 'entrance', 'lat': 40.800533, 'lng': -73.967713}]",Morningside Heights,43,,,,
43,5d06e2eb59b5a40023f1c546,The Expat,64 Tiemann Pl,Tiemann Pl,40.815355,-73.960178,"[{'label': 'display', 'lat': 40.815355, 'lng': -73.960178}, {'label': 'entrance', 'lat': 40.815522, 'lng': -73.960073}]",Morningside Heights,44,,,,
44,49d36b28f964a520f55b1fe3,Sal & Carmine's Pizza,2671 Broadway,between 101 & 102 Streets,40.79834700975136,-73.96913445406284,"[{'label': 'display', 'lat': 40.79834700975136, 'lng': -73.96913445406284}, {'label': 'entrance', 'lat': 40.798344, 'lng': -73.969409}]",Morningside Heights,45,,,,
45,580bffb8d67c329460d795d2,Kingston Harlem,218 W 116th St,,40.803385,-73.953587,"[{'label': 'display', 'lat': 40.803385, 'lng': -73.953587}, {'label': 'entrance', 'lat': 40.803482, 'lng': -73.953511}]",Morningside Heights,46,,,,
46,522e46a111d29f4e62135e9a,Cantina Taqueria & Tequila Bar,1838 7th Ave,111th St,40.80017426750023,-73.95483576428009,"[{'label': 'display', 'lat': 40.80017426750023, 'lng': -73.95483576428009}]",Morningside Heights,47,,,,
47,516056cfe4b027d842497b45,Silvana,300 W 116th St,Frederick Douglass Blvd,40.80456284789814,-73.9556297481415,"[{'label': 'display', 'lat': 40.80456284789814, 'lng': -73.9556297481415}, {'label': 'entrance', 'lat': 40.804434, 'lng': -73.955775}]",Morningside Heights,48,,,,
48,4a86083ff964a520230020e3,Giovanni's,1011 Columbus Ave,110th st,40.80169103634082,-73.96106849820595,"[{'label': 'display', 'lat': 40.80169103634082, 'lng': -73.96106849820595}]",Morningside Heights,49,,,,
49,457f1183f964a5204b3f1fe3,Pisticci Ristorante,125 La Salle St,at Broadway,40.81401515598367,-73.9602659078139,"[{'label': 'display', 'lat': 40.81401515598367, 'lng': -73.9602659078139}, {'label': 'entrance', 'lat': 40.814168, 'lng': -73.960354}]",Morningside Heights,50,,,,
0,5716655d498e23619f894ef0,TurnStyle Underground Market,1000 S 8th Ave,btwn 57th & 58th St,40.767081,-73.982569,"[{'label': 'display', 'lat': 40.767081, 'lng': -73.982569}]",Hell's Kitchen,1,,,,
1,598de3c33b83073f81718721,Joe's Pizza,1435 Broadway,W 40th St,40.75467949999999,-73.9870291,"[{'label': 'display', 'lat': 40.75467949999999, 'lng': -73.9870291}]",Hell's Kitchen,2,,,,
2,4eb83e7c7bebd97c65466689,Gotham West Market,600 11th Ave,btwn W 44th & W 45th St,40.76247485468297,-73.99700918734288,"[{'label': 'display', 'lat': 40.76247485468297, 'lng': -73.99700918734288}]",Hell's Kitchen,3,,,,
3,4a19d1edf964a5205a7a1fe3,The Halal Guys,W 53rd St,at 6th Ave,40.763826108090846,-73.98018212354839,"[{'label': 'display', 'lat': 40.763826108090846, 'lng': -73.98018212354839}]",Hell's Kitchen,4,,,,
4,49e7897ff964a520b6641fe3,Nougatine at Jean Georges,1 Central Park W,at Broadway,40.76898801930434,-73.98163318634033,"[{'label': 'display', 'lat': 40.76898801930434, 'lng': -73.98163318634033}, {'label': 'entrance', 'lat': 40.769087, 'lng': -73.981407}]",Hell's Kitchen,5,,,,
5,428a8580f964a52083231fe3,Hard Rock Cafe,1501 Broadway,at W 43rd St,40.75703518267677,-73.98661120492818,"[{'label': 'display', 'lat': 40.75703518267677, 'lng': -73.98661120492818}]",Hell's Kitchen,6,,,,
6,4a0babaaf964a52007751fe3,Marea,240 Central Park S,at 59th St & Broadway,40.7674524,-73.9811142,"[{'label': 'display', 'lat': 40.7674524, 'lng': -73.9811142}]",Hell's Kitchen,7,,,,
7,5b29281678782c0034879d48,Mercado Little Spain,10 Hudson Yards,,40.75274001731029,-74.00183575101391,"[{'label': 'display', 'lat': 40.75274001731029, 'lng': -74.00183575101391}, {'label': 'entrance', 'lat': 40.752546, 'lng': -74.001085}]",Hell's Kitchen,8,,,,
8,5b70ae7361e53b002c467d75,Momofuku Noodle Bar,10 Columbus Circle,,40.768137,-73.982864,"[{'label': 'display', 'lat': 40.768137, 'lng': -73.982864}]",Hell's Kitchen,9,,,,
9,5d3ef94462d0a8000829b797,Ole & Steen,80 W 40th St,Bryant Park,40.753358,-73.984998,"[{'label': 'display', 'lat': 40.753358, 'lng': -73.984998}]",Hell's Kitchen,10,,,,
10,5078c4f1e4b0dad821e1f6bd,The Smith,1900 Broadway,at W 63rd St,40.77150531958815,-73.98229201694723,"[{'label': 'display', 'lat': 40.77150531958815, 'lng': -73.98229201694723}]",Hell's Kitchen,11,,,,
11,54ddf9a1498e766ab85781f4,Friedman's,450 10th Ave,35th St,40.75527060199177,-73.99850924419557,"[{'label': 'display', 'lat': 40.75527060199177, 'lng': -73.99850924419557}, {'label': 'entrance', 'lat': 40.755287, 'lng': -73.998435}]",Hell's Kitchen,12,,,,
12,56ba9f99498ef6f5b55a33dc,Breads Bakery,1890 Broadway,,40.7710295,-73.98180789999999,"[{'label': 'display', 'lat': 40.7710295, 'lng': -73.98180789999999}, {'label': 'entrance', 'lat': 40.771016, 'lng': -73.981851}]",Hell's Kitchen,13,,,,
13,524998e9498e5bdb63f58aac,Paris Baguette,567 Fashion Ave,40th Street,40.754913,-73.987526,"[{'label': 'display', 'lat': 40.754913, 'lng': -73.987526}]",Hell's Kitchen,14,,,,
14,4e1e32498877933f6973c411,NYAC Tap Room,,,40.766659,-73.978903,"[{'label': 'display', 'lat': 40.766659, 'lng': -73.978903}]",Hell's Kitchen,15,,,,
15,4f4f787be4b04078851f5fbd,Panera Bread,452 5th Ave,,40.751879,-73.982348,"[{'label': 'display', 'lat': 40.751879, 'lng': -73.982348}]",Hell's Kitchen,16,,,,
16,56facbbd498e99adeb533117,Chick-fil-A,1180 Avenue of the Americas,at W 46th St,40.7574254,-73.9819682,"[{'label': 'display', 'lat': 40.7574254, 'lng': -73.9819682}]",Hell's Kitchen,17,,,,
17,4a86b717f964a520200120e3,Pick A Bagel,891 8th Ave,at W 53rd St.,40.764185447536164,-73.98462528665533,"[{'label': 'display', 'lat': 40.764185447536164, 'lng': -73.98462528665533}, {'label': 'entrance', 'lat': 40.764387, 'lng': -73.984784}]",Hell's Kitchen,18,,,,
18,5612d0ce498e6c88c617962f,Chick-fil-A,1000 Avenue of the Americas,,40.7517232,-73.9860817,"[{'label': 'display', 'lat': 40.7517232, 'lng': -73.9860817}]",Hell's Kitchen,19,,,,
19,4b0c24fef964a520be3723e3,Del Frisco's Double Eagle Steakhouse,1221 Avenue of the Americas,at W 49th St,40.7594099,-73.98222,"[{'label': 'display', 'lat': 40.7594099, 'lng': -73.98222}]",Hell's Kitchen,20,,,,
20,5b647af84aa3f8002cbffffc,sweetgreen,10 Hudson Yards,,40.7527064,-74.0010987,"[{'label': 'display', 'lat': 40.7527064, 'lng': -74.0010987}]",Hell's Kitchen,21,,,,
21,5bdb3c2723a2e60039318d9f,Chick-fil-A,918 8th Ave,,40.765006,-73.983829,"[{'label': 'display', 'lat': 40.765006, 'lng': -73.983829}]",Hell's Kitchen,22,,,,
22,4bedecffa40fc92817c3820c,Chart House,1700 Harbor Blvd,,40.7607,-74.0180351,"[{'label': 'entrance', 'lat': 40.760686, 'lng': -74.018116}, {'label': 'display', 'lat': 40.7607, 'lng': -74.0180351}]",Hell's Kitchen,23,,,,
23,5723922f498efa17d6ffb135,Shake Shack,1333 Broadway,at W 36th St,40.75125311310451,-73.98762983461616,"[{'label': 'display', 'lat': 40.75125311310451, 'lng': -73.98762983461616}]",Hell's Kitchen,24,,,,
24,4a453e4cf964a520f1a71fe3,Empanada Mama,765 9th Ave,btwn 51st & 52nd St,40.76430991045043,-73.98838965230739,"[{'label': 'display', 'lat': 40.76430991045043, 'lng': -73.98838965230739}]",Hell's Kitchen,25,,,,
25,3fd66200f964a52034e81ee3,Rosa Mexicano,61 Columbus Ave,at W 62nd St.,40.7711834505908,-73.9833246594503,"[{'label': 'display', 'lat': 40.7711834505908, 'lng': -73.9833246594503}, {'label': 'entrance', 'lat': 40.771221, 'lng': -73.983096}]",Hell's Kitchen,26,,,,
26,5c6b21ba6fd626002cf5d978,Angelina Bakery,575 8th Ave,8th Ave and W 39th St,40.755061890628106,-73.99141340604582,"[{'label': 'display', 'lat': 40.755061890628106, 'lng': -73.99141340604582}]",Hell's Kitchen,27,,,,
27,3fd66200f964a520bee91ee3,Jean-Georges,1 Central Park W,btwn W 60th & W 61st St,40.76900833297408,-73.98157417774199,"[{'label': 'display', 'lat': 40.76900833297408, 'lng': -73.98157417774199}]",Hell's Kitchen,28,,,,
28,4b006009f964a520723d22e3,Turning Point,1420 Frank Sinatra Dr,at 14th St,40.75327935789836,-74.023310708286,"[{'label': 'display', 'lat': 40.75327935789836, 'lng': -74.023310708286}]",Hell's Kitchen,29,,,,
29,4a4792a1f964a520d7a91fe3,Taboon,773 10th Ave,at W 52nd St,40.7661034151524,-73.99099677801132,"[{'label': 'display', 'lat': 40.7661034151524, 'lng': -73.99099677801132}, {'label': 'entrance', 'lat': 40.766159, 'lng': -73.990919}]",Hell's Kitchen,30,,,,
30,4665447af964a5207f471fe3,44 & X,622 10th Ave,btwn 44th St & 45th St,40.76102377100562,-73.99451778340418,"[{'label': 'display', 'lat': 40.76102377100562, 'lng': -73.99451778340418}]",Hell's Kitchen,31,,,,
31,4b3a52ccf964a520a36425e3,Best Bagel & Coffee,225 W 35th St,btw 7th & 8th Ave,40.752168,-73.991066,"[{'label': 'display', 'lat': 40.752168, 'lng': -73.991066}, {'label': 'entrance', 'lat': 40.752162, 'lng': -73.991102}]",Hell's Kitchen,32,,,,
32,4dc3df7dfa76d685cdb763c2,Épicerie Boulud,1900 Broadway,at W 64th St,40.77203371788467,-73.98217041215067,"[{'label': 'display', 'lat': 40.77203371788467, 'lng': -73.98217041215067}]",Hell's Kitchen,33,,,,
33,4b1b1f52f964a52074f823e3,Pio Pio,604 10th Ave,btwn W 43rd & W 44th St,40.76063594478618,-73.99471374607128,"[{'label': 'display', 'lat': 40.76063594478618, 'lng': -73.99471374607128}]",Hell's Kitchen,34,,,,
34,47b57fd1f964a520ab4d1fe3,Toloache,251 W 50th St,at 8th Ave,40.76215244156261,-73.9858697919755,"[{'label': 'display', 'lat': 40.76215244156261, 'lng': -73.9858697919755}, {'label': 'entrance', 'lat': 40.762181, 'lng': -73.985625}]",Hell's Kitchen,35,,,,
35,59af2bde65cdf82b4a51f617,by CHLOE.,1 Rockefeller Plz,5th Ave,40.7580629,-73.9788542,"[{'label': 'display', 'lat': 40.7580629, 'lng': -73.9788542}]",Hell's Kitchen,36,,,,
