,venue.id,venue.name,venue.location.address,venue.location.crossStreet,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,neighborhood,pop_rank,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state,venue.location.country
0,4b1e78c2f964a520461a24e3,MTA Subway - 59th St/Columbus Circle (A/B/C/D/1),59th St / Columbus Circle,at Central Park S,40.76874242789886,-73.98190443584976,"[{'label': 'display', 'lat': 40.76874242789886, 'lng': -73.98190443584976}]",Upper West Side,1,,,,,
1,4b21aee7f964a5201b4024e3,MTA Subway - 86th St (4/5/6),1276 Lexington Ave,E 86th St,40.77955449540006,-73.95561305153066,"[{'label': 'display', 'lat': 40.77955449540006, 'lng': -73.95561305153066}]",Upper West Side,2,,,,,
2,4b0e1598f964a520c85423e3,MTA Subway - 96th St (1/2/3),Broadway,btwn W 96 St & W 94 St,40.794211720347185,-73.9720918659845,"[{'label': 'display', 'lat': 40.794211720347185, 'lng': -73.9720918659845}]",Upper West Side,3,,,,,
3,4b60d6c7f964a520bafc29e3,MTA Subway - Lexington Ave/63rd St (F/Q),63rd St,at Lexington Ave,40.76472477237649,-73.96638446951202,"[{'label': 'display', 'lat': 40.76472477237649, 'lng': -73.96638446951202}]",Upper West Side,4,,,,,
4,4adf9445f964a520c47b21e3,MTA Subway - 72nd St (1/2/3),W 72nd St,at Broadway,40.77879771693526,-73.98194722028448,"[{'label': 'display', 'lat': 40.77879771693526, 'lng': -73.98194722028448}]",Upper West Side,5,,,,,
5,4b54cfd0f964a520a1cd27e3,MTA Subway - 57th St/7th Ave (N/Q/R/W),57th St,at 7th Ave,40.764692,-73.980665,"[{'label': 'display', 'lat': 40.764692, 'lng': -73.980665}]",Upper West Side,6,,,,,
6,585d94a88d8e995f73e18dfa,MTA Subway - 72nd St (Q),2nd Ave,E. 72nd St,40.768734355066044,-73.95842772569098,"[{'label': 'display', 'lat': 40.768734355066044, 'lng': -73.95842772569098}]",Upper West Side,7,,,,,
7,4c7f97ec01df3704a28fe6ac,Pier I,W 70th st,Riverside Blvd,40.77977355561303,-73.98945649567615,"[{'label': 'display', 'lat': 40.77977355561303, 'lng': -73.98945649567615}]",Upper West Side,8,,,,,
8,4ac289e3f964a5209f9920e3,Trump International Hotel & Tower® New York,1 Central Park W,at 60th St,40.76932505147269,-73.98156747607482,"[{'label': 'display', 'lat': 40.76932505147269, 'lng': -73.98156747607482}]",Upper West Side,9,,,,,
9,4b0eed54f964a520e55c23e3,MTA Subway - 96th St (B/C),96th St,at Central Park West,40.79177462584017,-73.96479310155709,"[{'label': 'display', 'lat': 40.79177462584017, 'lng': -73.96479310155709}]",Upper West Side,10,,,,,
10,4b186041f964a520bed123e3,MTA Subway - 68th St/Hunter College (6),Lexington Ave,at 68th St,40.767882490098124,-73.96408140481915,"[{'label': 'display', 'lat': 40.767882490098124, 'lng': -73.96408140481915}]",Upper West Side,11,,,,,
11,4ae04c9ef964a520907e21e3,MTA Subway - 116th St (2/3),Lenox Ave,at Malcom X Blvd,40.80208687249058,-73.94971458579188,"[{'label': 'display', 'lat': 40.80208687249058, 'lng': -73.94971458579188}]",Upper West Side,12,,,,,
12,49d18dfdf964a5208f5b1fe3,The Plaza Hotel,Fifth Avenue at Central Park South,at Central Park S,40.764446023339964,-73.97414488954924,"[{'label': 'display', 'lat': 40.764446023339964, 'lng': -73.97414488954924}]",Upper West Side,13,,,,,
13,585d1c117d0f6d0aa2b2515e,MTA Subway - 86th St (Q),2nd Ave,E. 86th St,40.77788,-73.951515,"[{'label': 'display', 'lat': 40.77788, 'lng': -73.951515}]",Upper West Side,14,,,,,
14,4b367d28f964a520963625e3,MTA Subway - 5th Ave/59th St (N/R/W),E. 60th St,5th Ave,40.76484729583336,-73.97266977756308,"[{'label': 'display', 'lat': 40.76484729583336, 'lng': -73.97266977756308}]",Upper West Side,15,,,,,
15,4b664c9cf964a520f51c2be3,MTA Subway - 86th St (1),Broadway,at 86th St,40.788493280801134,-73.97663558703987,"[{'label': 'display', 'lat': 40.788493280801134, 'lng': -73.97663558703987}]",Upper West Side,16,,,,,
16,4b5c8a98f964a520723529e3,MTA Subway - 72nd St (B/C),W 72nd St,at Central Park West,40.77607821008497,-73.97622365373213,"[{'label': 'display', 'lat': 40.77607821008497, 'lng': -73.97622365373213}]",Upper West Side,17,,,,,
17,4af61d9ef964a5205d0122e3,MTA Subway - 110th St/Central Park North (2/3),110th St & Malcolm X Blvd,at St Nicholas Ave,40.798726278415025,-73.95241624152885,"[{'label': 'display', 'lat': 40.798726278415025, 'lng': -73.95241624152885}]",Upper West Side,18,,,,,
18,5aa19ae48fb09e1b0626afe5,Park Avenue Railroad Tunnel,Park Ave,btwn 42nd St & 97th St,40.787222,-73.952028,"[{'label': 'display', 'lat': 40.787222, 'lng': -73.952028}]",Upper West Side,19,,,,,
19,4b17cc4bf964a52049c823e3,MTA Subway - 77th St (6),77th St,Lexington Ave,40.77366604078181,-73.9599283782376,"[{'label': 'display', 'lat': 40.77366604078181, 'lng': -73.9599283782376}]",Upper West Side,20,,,,,
20,4b287a76f964a520989324e3,MTA Subway - 86th St (B/C),W 86th St,at Central Park W,40.78566239283896,-73.96921988153754,"[{'label': 'display', 'lat': 40.78566239283896, 'lng': -73.96921988153754}]",Upper West Side,21,,,,,
21,4b41e8f5f964a52019ca25e3,MTA Subway - 96th St (6),96th St,at Lexington Ave,40.785854959031155,-73.95100192129149,"[{'label': 'display', 'lat': 40.785854959031155, 'lng': -73.95100192129149}]",Upper West Side,22,,,,,
22,4b129b4ff964a520458b23e3,MTA Subway - 79th St (1),W 79th St,at Broadway,40.783888458699586,-73.97999167442322,"[{'label': 'display', 'lat': 40.783888458699586, 'lng': -73.97999167442322}]",Upper West Side,23,,,,,
23,4c5745807329c928e9818e80,MTA Bus - 2 Av & E 68 St (M15/M15-SBS/M66),2nd Ave,,40.76599595197295,-73.96054039643859,"[{'label': 'display', 'lat': 40.76599595197295, 'lng': -73.96054039643859}]",Upper West Side,24,,,,,
24,4cd03cd85845bfb7d8d3b10d,Euclid Hall,2345 Broadway,btw 85th & 86th,40.78792247553493,-73.97744181290328,"[{'label': 'display', 'lat': 40.78792247553493, 'lng': -73.97744181290328}]",Upper West Side,25,,,,,
25,4ad55410f964a520d60221e3,MTA Subway - 66th St/Lincoln Center (1),Broadway,at 66th St,40.77361930253443,-73.98211111012067,"[{'label': 'display', 'lat': 40.77361930253443, 'lng': -73.98211111012067}]",Upper West Side,26,,,,,
26,4af0ab4cf964a52020de21e3,MTA Subway - 81st St/Museum of Natural History (B/C),West 81st St,Central Park West,40.7820428259257,-73.97196681880872,"[{'label': 'display', 'lat': 40.7820428259257, 'lng': -73.97196681880872}]",Upper West Side,27,,,,,
27,4b65168ff964a52091e32ae3,MTA Subway - 110th St/Cathedral Parkway (B/C),110th St,8th Ave / Frederick Douglass Blvd,40.80030913025532,-73.9593208854958,"[{'label': 'display', 'lat': 40.80030913025532, 'lng': -73.9593208854958}]",Upper West Side,28,,,,,
28,4b18552ef964a52009d123e3,JW Marriott Essex House New York,160 Central Park S,,40.76627698107096,-73.97857233995057,"[{'label': 'display', 'lat': 40.76627698107096, 'lng': -73.97857233995057}]",Upper West Side,29,,,,,
29,4b15bfd2f964a520b9b323e3,MTA Subway - 116th St/Columbia University (1),W 116th St,at Broadway,40.80822053934065,-73.96374272327684,"[{'label': 'display', 'lat': 40.80822053934065, 'lng': -73.96374272327684}]",Upper West Side,30,,,,,
30,4ae0fa2ff964a5203d8421e3,Mandarin Oriental,80 Columbus Cir,at W 60th St,40.7689873,-73.9830172,"[{'label': 'display', 'lat': 40.7689873, 'lng': -73.9830172}]",Upper West Side,31,,,,,
31,4b5b9b17f964a520720a29e3,MTA Subway - Cathedral Pkwy/110th St (1),Cathedral Pkwy,at Broadway,40.80434394152203,-73.96670381564047,"[{'label': 'display', 'lat': 40.80434394152203, 'lng': -73.96670381564047}]",Upper West Side,32,,,,,
32,52122654bce6fde818ebecdd,1 Hotel Central Park,1414 Avenue of the Americas,btwn 57th St. & 58th St.,40.765116497794985,-73.976485256087,"[{'label': 'display', 'lat': 40.765116497794985, 'lng': -73.976485256087}]",Upper West Side,33,,,,,
33,4afb479af964a520951c22e3,Loews Regency Hotel,540 Park Ave,E 61st St,40.7645497,-73.9692185,"[{'label': 'display', 'lat': 40.7645497, 'lng': -73.9692185}, {'label': 'entrance', 'lat': 40.764461, 'lng': -73.968981}]",Upper West Side,34,,,,,
34,4b187f73f964a52086d323e3,MTA Subway - 103rd St (1),W 103rd St.,at Broadway,40.79930941695626,-73.96839732028582,"[{'label': 'display', 'lat': 40.79930941695626, 'lng': -73.96839732028582}]",Upper West Side,35,,,,,
35,4729e375f964a520e74b1fe3,The Pierre,2 E 61st St,at 5th Ave,40.7651281,-73.97203979999999,"[{'label': 'display', 'lat': 40.7651281, 'lng': -73.97203979999999}]",Upper West Side,36,,,,,
36,4cf192687bf3b60c499a607f,The Park Lane Hotel,36 Central Park S,,40.76500679999999,-73.9753353,"[{'label': 'display', 'lat': 40.76500679999999, 'lng': -73.9753353}]",Upper West Side,37,,,,,
37,4b698533f964a520a8a52be3,MTA Subway - 103rd St (B/C),W 103rd St,Central Park West,40.79627077337691,-73.96161523379602,"[{'label': 'display', 'lat': 40.79627077337691, 'lng': -73.96161523379602}]",Upper West Side,38,,,,,
38,4ae208a5f964a520fb8921e3,MTA Subway - 116th St (B/C),W 116th St,at Frederick Douglass Blvd,40.804465725394735,-73.9554153991644,"[{'label': 'display', 'lat': 40.804465725394735, 'lng': -73.9554153991644}]",Upper West Side,39,,,,,
39,596d000ead17897fe02084ee,MTA Bus - M96/M106 (CPW & W 96th St),,,40.79171,-73.964933,"[{'label': 'display', 'lat': 40.79171, 'lng': -73.964933}]",Upper West Side,40,,,,,
40,4b0ddcfbf964a5208a5123e3,Gardens Suites Hotel by Affinia,215 E 64th St,btwn 2nd & 3rd Ave.,40.76438275010004,-73.96312594413757,"[{'label': 'display', 'lat': 40.76438275010004, 'lng': -73.96312594413757}]",Upper West Side,41,,,,,
41,4f258800e4b01b0c60953818,MTA Bus - W 96 St & Columbus Av (M96/M106),W 96th St,at Columbus Ave,40.793035055144706,-73.96777689456938,"[{'label': 'display', 'lat': 40.793035055144706, 'lng': -73.96777689456938}]",Upper West Side,42,,,,,
42,4ac8d0d3f964a520b3bc20e3,The Carlyle,35 E 76th St,at Madison Ave,40.774413091904705,-73.96330126859895,"[{'label': 'display', 'lat': 40.774413091904705, 'lng': -73.96330126859895}]",Upper West Side,43,,,,,
43,4690ac4cf964a520a0481fe3,Park Central Hotel New York,870 7th Ave,btwn W 55th & W 56th St,40.76481,-73.9814,"[{'label': 'display', 'lat': 40.76481, 'lng': -73.9814}]",Upper West Side,44,,,,,
44,55ab308a498ea9246ad58071,MTA Bus - M98Ltd/M101Ltd/M102/M103/BxM1 (3rd Ave & E 97th St),,,40.785747456636415,-73.94904930114342,"[{'label': 'display', 'lat': 40.785747456636415, 'lng': -73.94904930114342}]",Upper West Side,45,,,,,
45,56144cb1498e9e1f3e7bc86e,MTA Bus - E 96 St & 3 Av (M96),E 96 St,at 3rd Ave,40.785374655199966,-73.94955390604251,"[{'label': 'display', 'lat': 40.785374655199966, 'lng': -73.94955390604251}]",Upper West Side,46,,,,,
46,481f2ad1f964a520844f1fe3,Metropolitan Club,1 E 60th St,at 5th Ave,40.76486925219347,-73.97233341505863,"[{'label': 'display', 'lat': 40.76486925219347, 'lng': -73.97233341505863}]",Upper West Side,47,,,,,
47,4c8934bc12e4bfb7ef8cab32,MTA Bus - W 57 St & 11 Av (M57/X12/X14/X30/X42),W 57th St,at 11th Ave,40.76991431633013,-73.99075269699097,"[{'label': 'display', 'lat': 40.76991431633013, 'lng': -73.99075269699097}]",Upper West Side,48,,,,,
48,596bd3120d2be741e4ef1b95,Citibike Station,,,40.772675,-73.966998,"[{'label': 'display', 'lat': 40.772675, 'lng': -73.966998}]",Upper West Side,49,,,,,
49,4e6094661850e238d67a2242,MTA Bus - E 96 St & Lexington Av (M96/M98/M101/M102/M103/BxM1),E 96th St,at Lexington Ave,40.786027328466126,-73.95125994474742,"[{'label': 'display', 'lat': 40.786027328466126, 'lng': -73.95125994474742}]",Upper West Side,50,,,,,
0,4b521857f964a5205d6727e3,Chicago Executive Airport (PWK) (Chicago Executive Airport),1020 Plant Rd,,42.11278008897881,-87.89563220391844,"[{'label': 'display', 'lat': 42.11278008897881, 'lng': -87.89563220391844}]",Prospect Heights,1,60090,,,,
1,4b6c1e24f964a520bc242ce3,Metra - Prospect Heights,55 S Wolf Rd,,42.092362603786015,-87.90809418779736,"[{'label': 'display', 'lat': 42.092362603786015, 'lng': -87.90809418779736}]",Prospect Heights,2,60070,,,,
2,5db67b6adb23560008867674,Holiday Inn Express & Suites,600 N Milwaukee Ave,,42.105987548828125,-87.88917541503906,"[{'label': 'display', 'lat': 42.105987548828125, 'lng': -87.88917541503906}]",Prospect Heights,3,60070,,,,
3,58420beb9465dd4262400bb1,Ramada Plaza by Wyndham Chicago North Shore,1090 S Milwaukee Ave,,42.1144167,-87.8941442,"[{'label': 'display', 'lat': 42.1144167, 'lng': -87.8941442}]",Prospect Heights,4,60090,,,,
4,4c6bee1d6af58cfa095a8517,Windy City Flyers,1098 S Milwaukee Ave,,42.11324886645686,-87.89363414402045,"[{'label': 'display', 'lat': 42.11324886645686, 'lng': -87.89363414402045}]",Prospect Heights,5,60090,,,,
5,4b5707d0f964a5208d2328e3,Hilton,2855 Milwaukee Ave,,42.1014132,-87.8816698,"[{'label': 'display', 'lat': 42.1014132, 'lng': -87.8816698}]",Prospect Heights,6,60062,,,,
6,4bc9efcea276eee1072d6202,Crowne Plaza Chicago-Northbrook,2875 Milwaukee Ave,,42.1002372,-87.8817174,"[{'label': 'display', 'lat': 42.1002372, 'lng': -87.8817174}]",Prospect Heights,7,60062,,,,
7,54d174e4498ec3be3dd4143a,Motel 6 Prospect Heights IL,540 N Milwaukee Ave,,42.10470897720196,-87.88879228715462,"[{'label': 'display', 'lat': 42.10470897720196, 'lng': -87.88879228715462}]",Prospect Heights,8,60070,,,,
8,4ba371e1f964a520873d38e3,Super 8,540 N Milwaukee Ave,,42.10466472778449,-87.88919056954038,"[{'label': 'display', 'lat': 42.10466472778449, 'lng': -87.88919056954038}]",Prospect Heights,9,60070,,,,
9,530fdcde498e9cc2073a349c,Hawthorne Global Aviation Services,1120 S Milwaukee Ave,,42.11244201660156,-87.89311218261719,"[{'label': 'display', 'lat': 42.11244201660156, 'lng': -87.89311218261719}]",Prospect Heights,10,60090,,,,
10,4fae72ece4b0fd09a928801f,Hilton Pool,2855 Milwaukee Ave,,42.10159683227539,-87.88188934326172,"[{'label': 'entrance', 'lat': 42.101261, 'lng': -87.881754}, {'label': 'display', 'lat': 42.10159683227539, 'lng': -87.88188934326172}]",Prospect Heights,11,60070,,,,
11,4d28913d3c7954811469cf9b,Enterprise Rent-A-Car,99 E Palatine Rd,,42.109027000000005,-87.89156899999999,"[{'label': 'display', 'lat': 42.109027000000005, 'lng': -87.89156899999999}, {'label': 'entrance', 'lat': 42.108903, 'lng': -87.891598}]",Prospect Heights,12,60090,,,,
12,4fe22f3fe4b0b689ab6a652f,Camp Mcdonald & Elmhurst,,,42.09526546327581,-87.93700600230427,"[{'label': 'display', 'lat': 42.09526546327581, 'lng': -87.93700600230427}]",Prospect Heights,13,60070,,,,
13,4ea0871102d54bd976037093,Aviation Maintenance - Hangar 6,,,42.111493298271206,-87.90581277914464,"[{'label': 'display', 'lat': 42.111493298271206, 'lng': -87.90581277914464}]",Prospect Heights,14,,,,,
14,50cf3c48e4b00957daca0b28,Heights Body & Motor Works,871 Palatine Road,,42.108918,-87.891917,"[{'label': 'display', 'lat': 42.108918, 'lng': -87.891917}, {'label': 'entrance', 'lat': 42.108689, 'lng': -87.891924}]",Prospect Heights,15,60070,,,,
15,4e39c83e887777123dd75699,Camp McDonald At Wolf Road,Camp McDonald Road,,42.094569494819304,-87.90832762339504,"[{'label': 'display', 'lat': 42.094569494819304, 'lng': -87.90832762339504}]",Prospect Heights,16,60070,,,,
16,507b98c2e4b00eb8627873f2,Hanger 7,,,42.11139467110012,-87.90353253152226,"[{'label': 'display', 'lat': 42.11139467110012, 'lng': -87.90353253152226}]",Prospect Heights,17,60070,,,,
17,4f1a3fd0e4b0889e041378e2,Super 8 Room 227 Mirror,,,42.10461,-87.88905,"[{'label': 'display', 'lat': 42.10461, 'lng': -87.88905}]",Prospect Heights,18,60070,,,,
18,5025e8dae4b067a861a85b4b,Fairbridge Executive Suites,,,42.113895416259766,-87.8935775756836,"[{'label': 'display', 'lat': 42.113895416259766, 'lng': -87.8935775756836}]",Prospect Heights,19,60070,,,,
19,4d8ea01b788c54817f493efd,Comfort Inn & Suites,600 N Milwaukee Ave,,42.10606511971002,-87.88899012118586,"[{'label': 'display', 'lat': 42.10606511971002, 'lng': -87.88899012118586}, {'label': 'entrance', 'lat': 42.106086, 'lng': -87.888966}]",Prospect Heights,20,60070,,,,
20,4e9cce09b6348df6f6e87e7f,Combined Study Room,,,42.101549,-87.88149,"[{'label': 'display', 'lat': 42.101549, 'lng': -87.88149}]",Prospect Heights,21,,,,,
0,4e175b25183880768f35a7e5,Victoria Coach Station,164 Buckingham Palace Rd,,51.49248635715041,-0.1486448072477353,,Chelsea,1,SW1W 9TP,GB,,,
1,4ad0b8e9f964a5205fd920e3,South Kensington London Underground Station,Pelham St,,51.49408171646735,-0.1732658758768033,,Chelsea,2,SW7 2NB,GB,,,
2,4acdaa91f964a5209acc20e3,Sloane Square London Underground Station,Sloane Sq.,,51.49213801223374,-0.1556468818268484,,Chelsea,3,SW1W 8BB,GB,,,
3,5005186ee4b0e5538d490d50,Platform 1,South Kensington London Underground Station,,51.49410208845211,-0.17319772663590488,,Chelsea,4,,GB,,,
4,4af7f7c5f964a5209e0a22e3,Gloucester Road London Underground Station,Gloucester Rd,,51.494449487103495,-0.18307418916213772,,Chelsea,5,SW7 4SF,GB,,,
5,4ac518b5f964a520c1a020e3,Millennium Gloucester Hotel,4-18 Harrington Gardens,,51.493614182910726,-0.18324367673192118,,Chelsea,6,SW7 4LH,GB,,,
6,57d484c4498e8c8854195bcb,The Hari,20 Chesham Pl,,51.4973620495879,-0.15601082877660175,,Chelsea,7,SW1X 8HQ,GB,,,
7,4e92ab6a0cd629b696e6fc49,Chelsea Cloisters,Sloane Ave,,51.49269387662287,-0.16705601268711073,,Chelsea,8,SW3 3DT,GB,,,
8,4c15c56e1b5cef3bc05beec4,Nell Gwynn House Apartments,Sloan Avenue,,51.49211938428094,-0.16514792064590678,,Chelsea,9,SW3 3AX,GB,,,
9,5c79b03183e380002cec9b78,Belmond Cadogan Hotel,"75 Sloane Street, Chelsea",,51.49696983949313,-0.1592795680707959,,Chelsea,10,SW1X 9SG,GB,,,
10,4c19037a9990d13a24277c17,Pestana Chelsea Bridge Hotel & Spa,354 Queenstown Rd,,51.48145665065537,-0.14857942315408112,,Chelsea,11,SW8 4AE,GB,,,
11,4ee7cc910e01e8843f1fc2e0,Platform 2,South Kensington Underground Station,,51.494108582807186,-0.1734585421881715,,Chelsea,12,,GB,,,
12,575dd9b3498e307fd92eeabd,Victoria Coach Station Arrivals Hall,,,51.493295469304286,-0.1489771130043638,,Chelsea,13,,GB,,,
13,50db572fe4b0fb6f1b53dad3,Queen's Gate Apartments,130 Queen's Gate,,51.49438962637374,-0.1785193211301448,,Chelsea,14,,GB,,,
14,4bf2ed2f6a31d13a2712942e,Oakley Hotel,73 Oakley Street,,51.484739012735076,-0.16821862660037523,,Chelsea,15,SW3 5HF,GB,,,
15,4f856657e4b0cd08a4893b3b,The Ampersand Hotel,10 Harrington Rd.,,51.49423313649128,-0.1755132456497116,,Chelsea,16,SW7 3ER,GB,,,
16,4b955fb8f964a5202d9f34e3,Rembrandt Hotel,11 Thurloe Pl,,51.4961449466173,-0.17048490063832658,,Chelsea,17,SW7 2RS,GB,,,
17,4b92ba9df964a520ed1534e3,"100 Queen's Gate Hotel London, Curio Collection by Hilton",100 Queen's Gate,,51.49246868821928,-0.1785101932367248,,Chelsea,18,SW7 5AG,GB,,,
18,4ceb6229b99754819a6d0c45,MEININGER Hotel London Hyde Park,65-67 Queen's Gate,,51.495345648348334,-0.1793571345704343,,Chelsea,19,SW7 5JS,GB,,,
19,4ac518b5f964a520a6a020e3,11 Cadogan Gardens,11 Cadogan Gardens,,51.49364285031129,-0.15953368644563096,,Chelsea,20,SW3 2RJ,GB,,,
20,4cb702a2589f236a02823b3d,Knightsbridge Hotel,10 Beaufort Gardens,,51.49821052651555,-0.16417925774929845,,Chelsea,21,,GB,,,
21,4ac518b5f964a52088a020e3,The Bailey's Hotel London,140 Gloucester Rd,,51.49375,-0.182412,,Chelsea,22,SW7 4QH,GB,,,
22,4b251e16f964a5207b6c24e3,Crowne Plaza London - Kensington,100 Cromwell Rd,,51.4952097,-0.183773,,Chelsea,23,SW7 4ER,GB,,,
23,4ac518b5f964a520c6a020e3,Fraser Suites Queens Gate,39B Queens Gate Gardens,,51.49536862045927,-0.18033756723601713,,Chelsea,24,SW7 5RR,GB,,,
24,4ac518b7f964a5202da120e3,The Cranley Hotel,10 Bina Gardens,,51.49126423462231,-0.18327108265992684,,Chelsea,25,SW5 0LA,GB,,,
25,4e6ca325d1649db799b1b019,Bus Stop V - Victoria Coach Station,,,51.4922427481869,-0.1477495009751512,,Chelsea,26,,GB,,,
26,4ed4b2dd29c2bbe6611eb18a,Adria Hotel,"Sigma Six Ltd, 88 Queen's Gate, Kensington, London SW7 5AB, UK",,51.493788622123986,-0.17899749361349596,,Chelsea,27,,GB,,,
27,4c55ff156201e21e6ea6526c,The Queen's Gate Hotel,31-34 Queens Gate,,51.49829453142944,-0.17978349753603584,,Chelsea,28,SW7 5JA,GB,,,
28,5b01be014acb19002c6d2516,ibis Styles Hotel,110 Cromwell Road,,51.49511784320065,-0.1842798040023581,,Chelsea,29,SW7 4ES,GB,,,
29,4bc8f12b762beee107ba3d38,Eden Plaza Hotel,68-69 Queens Gate,,51.49519701069015,-0.17918757685876105,,Chelsea,30,SW7 5JT,GB,,,
30,4be171578dd062b5814a3e3c,Draycott House Apartments London,10 Draycott Avenue,,51.4916247713778,-0.16223038856055358,,Chelsea,31,,GB,,,
31,53d25e38498edd288da6c79f,The Exhibitionist Hotel,8-10 Queensberry Place,,51.494830322374234,-0.17762552672652399,,Chelsea,32,SW7 2EA,GB,,,
32,5141bafde4b0a817089f989d,The Apartments by The Sloane Club,13-19,,51.49140552090317,-0.15624642720131174,,Chelsea,33,sw1w 8ed,GB,,,
33,4bd5f441cfa7b713d1bf26da,Grange Strathmore Hotel,Queen's Gate Gardens,,51.49576140530924,-0.18120572136810378,,Chelsea,34,SW7 5NB,GB,,,
34,4c146cb0a9c220a1f1a5579d,Citadines South Kensington London,35a Gloucester Rd,,51.49768013028854,-0.18347173914600254,,Chelsea,35,SW7 4PL,GB,,,
35,4d3d54a7457cb60c7cdef6a4,Europcar,12 Semley Place,,51.4919042,-0.1494187,,Chelsea,36,SW1W 9QL,GB,,,
36,5c7bca1c67af3a00399015d1,Hotel London Kensington,61 Gloucester Rd,,51.4957,-0.1828,,Chelsea,37,SW7 4PE,GB,,,
37,55fe0820498e014e81c9f747,Belgravia Rooms,104 Ebury St,,51.49370574951172,-0.15000823140144348,,Chelsea,38,,GB,,,
38,4ac518b8f964a52091a120e3,My Chelsea,35 Ixworth Pl,,51.491971529506024,-0.1684687166988826,,Chelsea,39,SW3 3QX,GB,,,
39,4b956227f964a520b59f34e3,Radisson Blu Edwardian Vanderbilt Hotel,"68-86 Cromwell Rd, Kensington",,51.4953714,-0.1818973,,Chelsea,40,SW7 5BT,GB,,,
40,4b7e4662f964a52002e82fe3,The Diplomat Hotel,2 Chesham Street,,51.49653991635515,-0.15564477115786526,,Chelsea,41,SW1X 8DT,GB,,,
41,4ac518b5f964a520aba020e3,Egerton House Hotel,17-19 Egerton Terrace,,51.496817,-0.1676048,,Chelsea,42,SW3 2BX,GB,,,
42,4b9da2a0f964a52087b736e3,54 Boutique Hotel,"54 queens gate, south kensington, London",,51.496428,-0.179107,,Chelsea,43,SW 7 5,GB,,,
43,4ac518b8f964a52069a120e3,Draycott Hotel,26 Cadogan Gardens London,,51.493025859091084,-0.15968271731105688,,Chelsea,44,SW3 2RP,GB,,,
44,4b1e8a2cf964a520581b24e3,The Kensington Hotel,109-113 Queen's Gate,,51.492597461814306,-0.17835104969988239,,Chelsea,45,SW7 5LR,GB,,,
45,4bef1bee2ff520a11e23e8a2,Tophams Hotel,24-32 Ebury St,,51.49569350700556,-0.1475428470282292,,Chelsea,46,SW1W 0LU,GB,,,
46,4df0716952b1faff632424b5,Edith Grove Bus Stop HE,,,51.4837084884608,-0.18467435856169265,,Chelsea,47,,GB,,,
47,505b7fb6e4b00f840bc8de56,Sydney Hotel chelsea,9-11 Sydney Street,,51.491243,-0.172043,,Chelsea,48,,GB,,,
48,4bd98aec0f7cd13ac16b7c9f,The Beaufort Hotel,33 Beaufort Gdns,,51.49779015258944,-0.1641606095686089,,Chelsea,49,SW3 1PP,GB,,,
49,57a989a1498ed991d9928e2c,Gate 0,Victoria Coach Station,,51.49251,-0.148923,,Chelsea,50,SW1W 9TP,GB,,,
0,4b6123baf964a520f00a2ae3,Cherry Capital Airport (TVC) (Cherry Capital Airport),Fly Don't Dr.,at S Airport Rd. E / CR 260,44.73671269770253,-85.57970218805684,"[{'label': 'display', 'lat': 44.73671269770253, 'lng': -85.57970218805684}]",Williamsburg,1,,,,,
1,4bc404aadce4eee1e9e0719d,Quality Inn By the Bay,1492 N US Highway 31 N,,44.745689,-85.546808,"[{'label': 'display', 'lat': 44.745689, 'lng': -85.546808}]",Williamsburg,2,,,,,
2,4bc45838dce4eee1391b729d,ParkShore Resort,1401 N US Highway 31 N,btwn 3 Mile Rd & 4 Mile Rd,44.74739616714586,-85.54847717285156,"[{'label': 'display', 'lat': 44.74739616714586, 'lng': -85.54847717285156}]",Williamsburg,3,,,,,
3,4bc404a4dce4eee1e4e0719d,Grand Beach Resort Hotel,1683 N US Highway 31 N,,44.74659421174378,-85.54256537743628,"[{'label': 'display', 'lat': 44.74659421174378, 'lng': -85.54256537743628}]",Williamsburg,4,,,,,
4,4bc404b7dce4eee1f4e0719d,Pinestead Reef Resort,1265 N US Highway 31 N,,44.74761587340502,-85.5499990745576,"[{'label': 'display', 'lat': 44.74761587340502, 'lng': -85.5499990745576}]",Williamsburg,5,,,,,
5,4c8421a6dc018cfa07aade6c,Sugar Beach Resort Hotel,1773 N US Highway 31 N,,44.74658390134643,-85.54061503423893,"[{'label': 'display', 'lat': 44.74658390134643, 'lng': -85.54061503423893}]",Williamsburg,6,,,,,
6,4bc404b6dce4eee1f3e0719d,Beach Haus Resort,1489 N US Highway 31 N,,44.746966,-85.546211,"[{'label': 'display', 'lat': 44.746966, 'lng': -85.546211}]",Williamsburg,7,,,,,
7,595013fdf2905e40ccec75a7,Cherry Tree Inn & Suites,2345 N US Highway 31 N,,44.7470233,-85.52909249999999,"[{'label': 'display', 'lat': 44.7470233, 'lng': -85.52909249999999}]",Williamsburg,8,,,,,
8,598a270b8264444d056016ad,GrandStay® Hotel & Suites - Traverse City,1614 N US Highway 31 N,,44.7454073636402,-85.54398715496063,"[{'label': 'display', 'lat': 44.7454073636402, 'lng': -85.54398715496063}]",Williamsburg,9,,,,,
9,4bc404acdce4eee1eae0719d,Hampton Inn by Hilton,1000 N US Highway 31 N,,44.74807965755113,-85.55632612369921,"[{'label': 'display', 'lat': 44.74807965755113, 'lng': -85.55632612369921}]",Williamsburg,10,,,,,
